id,observed_on,time_observed_at,user_id,user_login,url,latitude,longitude,positional_accuracy,place_town_name,place_county_name,place_state_name,place_country_name,scientific_name,field:oba collection method,field:oba collector id,field:trap installed,field:trap removed
24794191,2019-05-08,2019-05-08 17:58:49 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24794191,42.5073019183,-124.4136592281,5,,Curry,Oregon,United States,Hypochaeris radicata,net,,"",""
24794295,2019-05-08,2019-05-08 18:00:49 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24794295,44.23811939,-121.18303717,21,,Deschutes,Oregon,United States,,net,,2019-05-08T11:02:00-07:00,
24796167,2019-05-08,2019-05-08 18:39:44 UTC,792468,molfamily,https://www.inaturalist.org/observations/24796167,45.207410799,-123.3490134225,24,,Yamhill,Oregon,United States,Claytonia perfoliata,net,,"",""
24800104,2019-05-08,2019-05-08 16:24:24 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800104,42.282628608,-123.6513901782,10,,Josephine,Oregon,United States,Asteraceae,net,,"",""
24800453,2019-05-07,2019-05-07 19:14:30 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800453,42.2373911832,-123.69632422,10,,Josephine,Oregon,United States,Collinsia,net,,"",""
24800735,2019-05-07,2019-05-07 19:50:02 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800735,42.2378320294,-123.6964902655,10,,Josephine,Oregon,United States,Allium,net,,"",""
24800923,2019-05-07,2019-05-07 20:10:50 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800923,42.2378870985,-123.6966691354,5,,Josephine,Oregon,United States,Calochortus,net,,"",""
24803105,2019-05-08,2019-05-08 21:01:42 UTC,792468,molfamily,https://www.inaturalist.org/observations/24803105,45.2199872505,-123.3360376802,16,,Yamhill,Oregon,United States,Fragaria,net,,"",""
24803346,2019-05-08,2019-05-08 21:06:21 UTC,792468,molfamily,https://www.inaturalist.org/observations/24803346,45.2202050926,-123.3358679024,32,,Yamhill,Oregon,United States,Rubus ursinus,net,,"",""
24803923,2019-05-08,2019-05-08 20:32:02 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24803923,46.1008415222,-122.9797897339,,,Columbia,Oregon,United States,Crataegus monogyna,net,,,
24804334,2019-05-08,2019-05-08 15:39:53 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24804334,42.2815216667,-123.652345,10,,Josephine,Oregon,United States,Agoseris,net,,"",""
24805768,2019-05-08,2019-05-08 16:21:23 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24805768,42.2832033333,-123.6504533333,10,,Josephine,Oregon,United States,Calochortus tolmiei,net,,"",""
24805932,2019-05-07,2019-05-07 20:34:46 UTC,1462047,marksg,https://www.inaturalist.org/observations/24805932,42.2378332029,-123.6967185048,5,,Josephine,Oregon,United States,Ranunculus occidentalis,net,,"",""
24806269,2019-05-07,2019-05-07 20:58:01 UTC,1462047,marksg,https://www.inaturalist.org/observations/24806269,42.2372214916,-123.6964366214,10,,Josephine,Oregon,United States,Calochortus,net,,"",""
24806501,2019-05-07,2019-05-07 21:54:03 UTC,1462047,marksg,https://www.inaturalist.org/observations/24806501,42.2464839556,-123.6891225727,10,,Josephine,Oregon,United States,Phacelia,net,,"",""
24807038,2019-05-08,2019-05-08 17:02:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24807038,42.2844,-123.6508466667,5,,Josephine,Oregon,United States,,net,,"",""
24808751,2019-05-08,2019-05-08 18:46:11 UTC,792775,dto,https://www.inaturalist.org/observations/24808751,45.1846488,-123.218284,2599,,Yamhill,Oregon,United States,Claytonia,net,,,
24808773,2019-05-08,2019-05-08 18:50:22 UTC,792775,dto,https://www.inaturalist.org/observations/24808773,45.0785047,-123.4761719,3000,,Yamhill,Oregon,United States,Achlys triphylla,net,,,
24808785,2019-05-08,2019-05-08 21:08:00 UTC,792775,dto,https://www.inaturalist.org/observations/24808785,45.125564,-123.3792369,3500,,Yamhill,Oregon,United States,,net,,,
24808806,2019-05-08,2019-05-08 21:30:55 UTC,792775,dto,https://www.inaturalist.org/observations/24808806,45.2066716,-123.3362972,110,,Yamhill,Oregon,United States,Camassia,net,,,
24809536,2019-05-08,2019-05-08 23:24:17 UTC,885553,threeyees,https://www.inaturalist.org/observations/24809536,,,6,,,,,Geranium lucidum,net,,,
24811891,2019-05-08,2019-05-08 17:49:29 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24811891,42.2844064477,-123.6501229746,8,,Josephine,Oregon,United States,Calochortus tolmiei,net,,"",""
24813565,2019-05-08,2019-05-09 00:45:28 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24813565,42.23530687,-123.69716196,8,,Josephine,Oregon,United States,,net,,,
24813692,2019-05-08,2019-05-09 00:51:52 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24813692,42.23543321,-123.6969161,6,,Josephine,Oregon,United States,Camassia leichtlinii,net,,,
24816630,2019-05-08,2019-05-08 16:40:27 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24816630,42.28352,-123.65055,10,,Josephine,Oregon,United States,Ranunculus,net,,"",""
24816922,2019-05-08,2019-05-08 16:54:47 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24816922,42.284405,-123.6505583333,5,,Josephine,Oregon,United States,Asteraceae,net,,"",""
24823693,2019-05-07,2019-05-07 22:10:51 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823693,42.2467934154,-123.6894923822,5,,Josephine,Oregon,United States,Erythranthe guttata,net,,"",""
24823845,2019-05-08,2019-05-08 17:02:47 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823845,42.2838853486,-123.6513715704,10,,Josephine,Oregon,United States,Calochortus,net,,"",""
24823911,2019-05-08,2019-05-08 17:40:04 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823911,42.284518811,-123.6508378946,5,,Josephine,Oregon,United States,,net,,"",""
24823968,2019-05-08,2019-05-09 00:47:54 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823968,42.283288599,-123.6507551653,10,,Josephine,Oregon,United States,Calochortus,net,,"",""
24824746,2019-05-08,2019-05-09 06:16:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24824746,42.2844,-123.6501,1000000,,Josephine,Oregon,United States,Synhalonia,net,,,
24844548,2019-05-09,2019-05-09 17:17:36 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24844548,42.2292171093,-123.7035172341,10,,Josephine,Oregon,United States,Rhododendron,net,,"",""
24844599,2019-05-09,2019-05-09 17:18:53 UTC,792468,molfamily,https://www.inaturalist.org/observations/24844599,45.4693922853,-123.2051972706,16,,Washington,Oregon,United States,Lupinus,net,,"",""
24844901,2019-05-09,2019-05-09 17:14:07 UTC,860617,laustin,https://www.inaturalist.org/observations/24844901,42.2288750019,-123.7033704669,5,,Josephine,Oregon,United States,,net,,"",""
24844935,2019-05-09,2019-05-09 17:27:07 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24844935,42.228635992,-123.703086069,5,,Josephine,Oregon,United States,Calochortus,net,,"",""
24845231,2019-05-09,2019-05-09 17:34:34 UTC,792468,molfamily,https://www.inaturalist.org/observations/24845231,45.46946,-123.205003,,,Washington,Oregon,United States,Crataegus,net,,"",""
24845664,2019-05-09,2019-05-09 16:51:12 UTC,792775,dto,https://www.inaturalist.org/observations/24845664,45.49957278,-123.21925984,8,,Washington,Oregon,United States,,net,,,
24845811,2019-05-09,2019-05-09 17:46:13 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24845811,42.22888877,-123.70525327,7,,Josephine,Oregon,United States,Calochortus tolmiei,net,,,
24846414,2019-05-09,2019-05-09 18:01:36 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24846414,42.22919514,-123.70516261,9,,Josephine,Oregon,United States,Balsamorhiza sericea,net,,,
24848377,2019-05-09,2019-05-09 16:57:08 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848377,43.9903107053,-123.035396319,10,,Lane,Oregon,United States,Ranunculus fascicularis,net,,"",""
24848448,2019-05-09,2019-05-09 18:41:41 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24848448,45.4777189019,-123.2337492799,5,,Washington,Oregon,United States,Rubus ursinus,net,,"",""
24848558,2019-05-09,2019-05-09 18:44:41 UTC,831425,fffpat2,https://www.inaturalist.org/observations/24848558,45.477813785,-123.2334628702,5,,Washington,Oregon,United States,Geranium,net,,"",""
24848566,2019-05-09,2019-05-09 16:57:36 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848566,43.9902741602,-123.0354128313,5,,Lane,Oregon,United States,Camassia,net,,"",""
24848676,2019-05-09,2019-05-09 17:23:11 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848676,43.9896839485,-123.0322894828,5,,Lane,Oregon,United States,Plantae,net,,"",""
24848771,2019-05-09,2019-05-09 17:31:49 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848771,43.9892482572,-123.0322275405,30,,Lane,Oregon,United States,Vicia,net,,"",""
24848947,2019-05-09,2019-05-09 18:54:22 UTC,885553,threeyees,https://www.inaturalist.org/observations/24848947,45.47779852,-123.23313433,7,,Washington,Oregon,United States,Vicia sativa,net,,,
24849023,2019-05-09,2019-05-09 18:56:08 UTC,885553,threeyees,https://www.inaturalist.org/observations/24849023,45.47783556,-123.23304294,9,,Washington,Oregon,United States,Rubus ursinus,net,,,
24849145,2019-05-09,2019-05-09 18:59:22 UTC,1546088,scotttienken,https://www.inaturalist.org/observations/24849145,45.47764877,-123.23355076,9,,Washington,Oregon,United States,Vicia,net,,,
24849308,2019-05-09,2019-05-09 19:01:48 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24849308,45.4776597675,-123.2338317578,5,,Washington,Oregon,United States,Iris tenax,net,,"",""
24850242,2019-05-09,2019-05-09 19:18:10 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24850242,42.24670599,-123.68933898,8,,Josephine,Oregon,United States,Erythranthe guttata,net,,,
24850667,2019-05-09,2019-05-09 19:27:31 UTC,885553,threeyees,https://www.inaturalist.org/observations/24850667,45.47372758,-123.24649234,4,,Washington,Oregon,United States,Camassia,net,,,
24850830,2019-05-09,2019-05-09 19:23:10 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24850830,44.28715817,-120.84403584,7,,Crook,Oregon,United States,,net,,,
24851188,2019-05-09,2019-05-09 19:37:16 UTC,831425,fffpat2,https://www.inaturalist.org/observations/24851188,45.4777797964,-123.2406493464,10,,Washington,Oregon,United States,Geranium lucidum,net,,"",""
24852265,2019-05-09,2019-05-09 19:19:06 UTC,770229,englerj,https://www.inaturalist.org/observations/24852265,44.28713978,-120.8440653,7,,Crook,Oregon,United States,Salix,net,,,
24852279,2019-05-09,2019-05-09 19:21:18 UTC,770229,englerj,https://www.inaturalist.org/observations/24852279,44.28709831,-120.84413505,3,,Crook,Oregon,United States,Ribes aureum,net,,,
24852648,2019-05-09,2019-05-09 20:00:29 UTC,1546088,scotttienken,https://www.inaturalist.org/observations/24852648,45.474713183,-123.2473875582,132,,Washington,Oregon,United States,Cytisus scoparius,net,,,
24853127,2019-05-09,2019-05-09 20:16:21 UTC,792468,molfamily,https://www.inaturalist.org/observations/24853127,45.477577,-123.232585,,,Washington,Oregon,United States,Geranium lucidum,net,,"",""
24855708,2019-05-09,2019-05-09 21:05:05 UTC,233445,dribee,https://www.inaturalist.org/observations/24855708,44.4906941206,-121.1586252327,11,,Jefferson,Oregon,United States,,net,,"",""
24856411,2019-05-09,2019-05-09 18:53:51 UTC,354308,maryjomosby,https://www.inaturalist.org/observations/24856411,45.4777336959,-123.2330881153,5,,Washington,Oregon,United States,Vicia,net,,"",""
24857377,2019-05-09,2019-05-09 21:13:46 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24857377,44.49072966,-121.15870715,9,,Jefferson,Oregon,United States,,net,,,
24857425,2019-05-09,2019-05-09 21:43:04 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24857425,44.49085388,-121.1579222,9,,Jefferson,Oregon,United States,Juniperus,net,,,
24858228,2019-05-08,2019-05-08 17:07:12 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24858228,42.279275,-123.6469116667,5005,,Josephine,Oregon,United States,,net,,"",""
24858811,2019-05-08,2019-05-08 19:18:25 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24858811,42.282405,-123.6516583333,874,,Josephine,Oregon,United States,Collinsia linearis,net,,"",""
24859165,2019-05-08,2019-05-08 23:22:18 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24859165,42.2844666667,-123.6526116667,10,,Josephine,Oregon,United States,Erythranthe,net,,"",""
24859380,2019-05-08,2019-05-08 23:35:08 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24859380,42.2818216667,-123.649605,5,,Josephine,Oregon,United States,Camassia leichtlinii,net,,"",""
24860081,2019-05-09,2019-05-09 20:06:25 UTC,1085105,canalest,https://www.inaturalist.org/observations/24860081,45.4694047454,-123.162509353,7000,,Washington,Oregon,United States,Rubus ursinus,net,,"",""
24860105,2019-05-09,2019-05-09 19:43:01 UTC,1085105,canalest,https://www.inaturalist.org/observations/24860105,45.4777093046,-123.2407201735,10,,Washington,Oregon,United States,Geranium lucidum,net,,"",""
24863466,2019-05-08,2019-05-08 19:27:57 UTC,841568,lohump,https://www.inaturalist.org/observations/24863466,43.7479972839,-122.8941268921,,,Lane,Oregon,United States,Camassia leichtlinii,net,,,
24863478,2019-05-08,2019-05-08 19:48:48 UTC,841568,lohump,https://www.inaturalist.org/observations/24863478,43.7479972839,-122.8945083618,,,Lane,Oregon,United States,Marah oregana,net,,,
24863811,2019-05-08,2019-05-08 20:49:39 UTC,841568,lohump,https://www.inaturalist.org/observations/24863811,43.7512550354,-122.89453125,,,Lane,Oregon,United States,Eschscholzia californica,net,,,
24863823,2019-05-08,2019-05-08 21:32:02 UTC,841568,lohump,https://www.inaturalist.org/observations/24863823,43.7546653748,-122.8963546753,,,Lane,Oregon,United States,Lomatium utriculatum,net,,,
24864560,2019-05-09,2019-05-10 00:40:05 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24864560,42.23583733,-123.69898985,8,,Josephine,Oregon,United States,,net,,,
24864734,2019-05-09,2019-05-09 19:30:00 UTC,1542491,nicolaspackard,https://www.inaturalist.org/observations/24864734,45.2415949,-123.2743514,20,,Yamhill,Oregon,United States,Rubus ursinus,net,,,
24864905,2019-05-09,2019-05-10 00:49:56 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24864905,42.23580982,-123.69915196,8,,Josephine,Oregon,United States,Collinsia linearis,net,,,
24870672,2019-05-09,2019-05-09 19:30:06 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24870672,42.2471357324,-123.6899613497,10,,Josephine,Oregon,United States,Calochortus,net,,"",""
24872535,2019-05-09,2019-05-09 18:15:18 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872535,45.4775469515,-123.2334280496,154,,Washington,Oregon,United States,,pan trap,,07 May 2019 15:45:10 -0700,09 May 2019 11:15:28 -0700
24872539,2019-05-09,2019-05-09 18:30:18 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872539,45.4776343112,-123.2333076941,155,,Washington,Oregon,United States,,vane trap,,07 May 2019 16:15:19 -0700,09 May 2019 11:30:26 -0700
24872560,2019-05-09,2019-05-09 18:53:25 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872560,45.477500393,-123.2333174359,222,,Washington,Oregon,United States,Rubus ursinus,net,,"",""
24872573,2019-05-09,2019-05-09 18:42:24 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872573,45.5569712632,-122.6465978009,5,Portland,Multnomah,Oregon,United States,,net,,"",""
24872578,2019-05-09,2019-05-09 19:24:57 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872578,45.4777901395,-123.2407616802,171,,Washington,Oregon,United States,,pan trap,,07 May 2019 16:45:23 -0700,09 May 2019 12:26:34 -0700
24872582,2019-05-09,2019-05-09 19:28:40 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872582,45.4775794621,-123.2408281114,246,,Washington,Oregon,United States,,vane trap,,07 May 2019 16:50:26 -0700,09 May 2019 12:50:36 -0700
24872590,2019-05-09,2019-05-09 19:50:09 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872590,45.4740988874,-123.2475827227,194,,Washington,Oregon,United States,,pan trap,,07 May 2019 17:15:38 -0700,09 May 2019 12:50:50 -0700
24872606,2019-05-09,2019-05-09 19:50:14 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872606,45.4737858876,-123.2475131734,294,,Washington,Oregon,United States,,vane trap,,07 May 2019 17:30:38 -0700,09 May 2019 12:54:46 -0700
24874869,2019-05-09,2019-05-09 19:31:07 UTC,354308,maryjomosby,https://www.inaturalist.org/observations/24874869,45.4779656232,-123.2409956028,10,,Washington,Oregon,United States,,net,,"",""
24874871,2019-05-09,2019-05-09 19:48:11 UTC,354308,maryjomosby,https://www.inaturalist.org/observations/24874871,45.4777419102,-123.2410369256,5,,Washington,Oregon,United States,,net,,"",""
24882701,2019-05-08,,792468,molfamily,https://www.inaturalist.org/observations/24882701,45.1712743854,-123.1854536107,12,,Yamhill,Oregon,United States,,pan trap,,08 May 2019 11:15:06 -0700,09 May 2019 15:00:18 -0700
24888550,2019-05-09,2019-05-09 21:11:09 UTC,770229,englerj,https://www.inaturalist.org/observations/24888550,44.49074113,-121.15873135,4,,Jefferson,Oregon,United States,,net,,,
24888564,2019-05-09,2019-05-09 21:12:16 UTC,770229,englerj,https://www.inaturalist.org/observations/24888564,44.49074002,-121.158731,5,,Jefferson,Oregon,United States,,net,,,
24898600,2019-05-10,2019-05-10 20:37:48 UTC,927865,natalielozano,https://www.inaturalist.org/observations/24898600,45.4982730266,-122.6017541393,22,Portland,Multnomah,Oregon,United States,Eschscholzia californica,net,,"",""
24898973,2019-05-10,2019-05-10 21:03:21 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24898973,42.0956583333,-123.6839616667,10,,Josephine,Oregon,United States,Eschscholzia californica,net,,"",""
24899252,2019-05-09,2019-05-09 16:36:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24899252,43.9899,-123.0353,20,,Lane,Oregon,United States,Camassia leichtlinii,net,,,
24900476,2019-05-09,2019-05-09 17:43:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24900476,43.991,-123.035,20,,Lane,Oregon,United States,Geum macrophyllum,net,,,
24900815,2019-05-09,2019-05-09 18:09:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24900815,43.991,-123.035,20,,Lane,Oregon,United States,Rubus ursinus,net,,,
24901140,2019-05-09,2019-05-09 18:42:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24901140,43.991,-123.035,20,,Lane,Oregon,United States,Ranunculus orthorhynchus,net,,,
24904351,2019-05-10,2019-05-10 20:53:05 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24904351,44.4727196591,-121.6387254932,5,,Jefferson,Oregon,United States,Ribes cereum,net,,"",""
24904371,2019-05-10,2019-05-10 21:17:34 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24904371,44.482354,-121.639494,10,,Jefferson,Oregon,United States,Berberis aquifolium,net,,"",""
24904395,2019-05-10,2019-05-10 22:06:01 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24904395,44.4830047992,-121.6399686971,30,,Jefferson,Oregon,United States,Amelanchier,net,,"",""
24905116,2019-05-10,2019-05-10 23:19:24 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24905116,44.8932317784,-122.8855813668,5,,Marion,Oregon,United States,Aquilegia formosa,net,,"",""
24905335,2019-05-10,2019-05-10 23:23:29 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24905335,44.893596014,-122.8854125553,5,,Marion,Oregon,United States,Lomatium,net,,"",""
24905688,2019-05-10,2019-05-10 21:09:04 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24905688,42.0951777954,-123.6853550173,16,,Josephine,Oregon,United States,Plagiobothrys,net,,"",""
24905735,2019-05-10,2019-05-10 23:33:14 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24905735,44.8938874528,-122.8846135085,5,,Marion,Oregon,United States,Lomatium nudicaule,net,,"",""
24906014,2019-05-10,2019-05-10 23:39:29 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24906014,44.8938571522,-122.8845110816,5,,Marion,Oregon,United States,Lomatium nudicaule,net,,"",""
24906224,2019-05-10,2019-05-10 23:44:10 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24906224,44.893927644,-122.8844654841,5,,Marion,Oregon,United States,Plectritis congesta,net,,"",""
24907042,2019-05-10,2019-05-11 00:00:01 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24907042,44.8953831615,-122.8854768445,5,,Marion,Oregon,United States,Lomatium,net,,"",""
24907075,2019-05-10,2019-05-11 00:02:15 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24907075,44.8953586026,-122.8854427302,5,,Marion,Oregon,United States,,net,,"",""
24907141,2019-05-10,2019-05-11 00:03:18 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24907141,44.8954195809,-122.885488663,5,,Marion,Oregon,United States,Lomatium,net,,"",""
24907240,2019-05-10,2019-05-11 00:05:33 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24907240,44.8953401205,-122.8854740785,5,,Marion,Oregon,United States,,net,,"",""
24908027,2019-05-10,2019-05-11 00:22:58 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24908027,44.8954420863,-122.8863313795,5,,Marion,Oregon,United States,Sidalcea malviflora,net,,"",""
24908588,2019-05-10,2019-05-11 00:38:03 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24908588,44.8968238011,-122.8881226761,5,,Marion,Oregon,United States,Lupinus,net,,"",""
24911415,2019-05-10,2019-05-10 21:32:52 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24911415,42.0957861667,-123.6850583333,5,,Josephine,Oregon,United States,Balsamorhiza sagittata,net,,"",""
24915413,2019-05-10,2019-05-10 19:06:23 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24915413,42.0066527833,-123.5500333333,5,,Josephine,Oregon,United States,Ribes sanguineum,net,,"",""
24916103,2019-05-03,2019-05-03 20:43:39 UTC,839659,oregonpat,https://www.inaturalist.org/observations/24916103,44.9162903103,-120.469791731,5,,Wheeler,Oregon,United States,Salix,net,,"",""
24922466,2019-05-10,2019-05-10 17:33:12 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24922466,42.00672042,-123.54987689,4,,Josephine,Oregon,United States,,net,,,
24922468,2019-05-10,2019-05-10 18:01:32 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24922468,42.00618953,-123.55011587,8,,Josephine,Oregon,United States,Ribes sanguineum,net,,,
24922478,2019-05-10,2019-05-10 18:45:53 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24922478,42.00619295,-123.54939234,4,,Josephine,Oregon,United States,Ceanothus velutinus,net,,,
24922483,2019-05-10,2019-05-10 19:12:17 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24922483,42.00672322,-123.54835796,4,,Josephine,Oregon,United States,Arctostaphylos viscida,net,,,
24922493,2019-05-10,2019-05-10 19:44:32 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24922493,42.00682921,-123.54989059,8,,Josephine,Oregon,United States,Arctostaphylos patula,net,,,
24933564,2019-05-08,2019-05-09 01:04:01 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24933564,42.2883916667,-123.6504283333,5,,Josephine,Oregon,United States,Phacelia,net,,"",""
24933571,2019-05-08,2019-05-09 01:26:01 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24933571,42.2781,-123.6460116667,5,,Josephine,Oregon,United States,Toxicoscordion fremontii,net,,"",""
24944870,2019-05-09,2019-05-09 19:33:37 UTC,792775,dto,https://www.inaturalist.org/observations/24944870,45.4673806,-123.1885303,104,,Washington,Oregon,United States,,net,,,
24949727,2019-05-03,2019-05-03 20:30:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24949727,45.7494,-122.8426,,,Columbia,Oregon,United States,Geranium maculatum,net,,,
24955565,2019-05-09,2019-05-09 17:32:29 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955565,42.22855,-123.7044833333,30,,Josephine,Oregon,United States,Calochortus tolmiei,net,,"",""
24955653,2019-05-09,2019-05-09 17:31:20 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955653,42.2283466667,-123.7050783333,5,,Josephine,Oregon,United States,Iris,net,,"",""
24955770,2019-05-09,2019-05-09 17:30:10 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955770,42.2285283333,-123.7051,5,,Josephine,Oregon,United States,Asteraceae,net,,"",""
24955858,2019-05-09,2019-05-09 17:38:49 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955858,42.228275,-123.7049633333,5,,Josephine,Oregon,United States,Allium falcifolium,net,,"",""
24956101,2019-05-09,2019-05-09 19:14:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956101,42.2462416667,-123.6886366667,5,,Josephine,Oregon,United States,Sabulina douglasii,net,,"",""
24956159,2019-05-09,2019-05-09 19:25:20 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956159,42.2462583333,-123.688645,29990,,Josephine,Oregon,United States,,net,,"",""
24956242,2019-05-09,2019-05-09 19:35:57 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956242,42.2462416667,-123.6886283333,9584,,Josephine,Oregon,United States,Phacelia,net,,"",""
24956291,2019-05-09,2019-05-09 23:11:51 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956291,42.2853583333,-123.6525283333,2012,,Josephine,Oregon,United States,Sisyrinchium,net,,"",""
24956345,2019-05-09,2019-05-09 23:34:14 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956345,42.285555,-123.65235,5005,,Josephine,Oregon,United States,,net,,"",""
24956426,2019-05-09,2019-05-09 23:34:14 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956426,42.285555,-123.65235,5,,Josephine,Oregon,United States,Collinsia linearis,net,,"",""
24956509,2019-05-09,2019-05-09 23:48:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956509,42.29087,-123.6508716667,10,,Josephine,Oregon,United States,Lomatium triternatum,net,,"",""
24956603,2019-05-09,2019-05-10 00:19:58 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956603,42.2921633333,-123.6520916667,5005,,Josephine,Oregon,United States,Plagiobothrys,net,,"",""
24956802,2019-05-09,2019-05-09 23:48:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956802,42.29087,-123.6508716667,9584,,Josephine,Oregon,United States,Phacelia,net,,"",""
24956901,2019-05-09,2019-05-10 01:04:07 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956901,42.2920533333,-123.6513583333,5,,Josephine,Oregon,United States,Erythranthe,net,,"",""
24957034,2019-05-09,2019-05-09 23:11:51 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957034,42.2853583333,-123.6525283333,5,,Josephine,Oregon,United States,Calochortus tolmiei,net,,"",""
24957106,2019-05-09,2019-05-10 00:38:38 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957106,42.2925216667,-123.6515283333,5005,,Josephine,Oregon,United States,,net,,"",""
24957264,2019-05-10,2019-05-10 18:08:42 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957264,42.0045611167,-123.5486666667,5,,Josephine,Oregon,United States,Ribes sanguineum,net,,"",""
