id,observed_on,time_observed_at,user_id,url,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_genus_name,taxon_species_name,field:oba collector id,field:trap installed,field:trap removed
24762384,5/7/2019,2019-05-07 21:43:47 UTC,327525,https://www.inaturalist.org/observations/24762384,42.231545,-123.6610417,50,Josephine,Oregon,United States,Pussy-ears,Calochortus tolmiei,Pussy-ears,Plantae,50840,Calochortus,Calochortus tolmiei,,,
24762472,5/7/2019,2019-05-07 21:46:01 UTC,327525,https://www.inaturalist.org/observations/24762472,42.23139167,-123.6609717,10,Josephine,Oregon,United States,,Allium falcifolium,scytheleaf onion,Plantae,47356,Allium,Allium falcifolium,,,
24762879,5/7/2019,2019-05-07 21:56:41 UTC,327525,https://www.inaturalist.org/observations/24762879,42.23107833,-123.6604917,5,Josephine,Oregon,United States,,Triteleia hyacinthina,white brodiaea,Plantae,57132,Triteleia,Triteleia hyacinthina,,,
24763084,5/7/2019,2019-05-07 22:58:53 UTC,327525,https://www.inaturalist.org/observations/24763084,42.24604667,-123.6879883,10,Josephine,Oregon,United States,,Gilia capitata,bluehead gilia,Plantae,57793,Gilia,Gilia capitata,,,
24763288,5/7/2019,2019-05-07 23:07:48 UTC,327525,https://www.inaturalist.org/observations/24763288,42.245975,-123.6881717,10,Josephine,Oregon,United States,,Collinsia,Blue-eyed Marys,Plantae,47324,Collinsia,,,,
24763477,5/7/2019,2019-05-07 23:05:21 UTC,327525,https://www.inaturalist.org/observations/24763477,42.24582833,-123.68757,10,Josephine,Oregon,United States,,Lomatium,Biscuitroots,Plantae,55343,Lomatium,,,,
24765306,5/7/2019,2019-05-07 19:07:34 UTC,770229,https://www.inaturalist.org/observations/24765306,44.35950547,-121.2950414,8,Deschutes,Oregon,United States,Willows,Salix,willows,Plantae,53453,Salix,,,,
24767165,5/7/2019,2019-05-08 00:27:29 UTC,792468,https://www.inaturalist.org/observations/24767165,45.47378482,-123.2476197,16,Washington,Oregon,United States,Common Vetch,Vicia sativa,Common Vetch,Plantae,53324,Vicia,Vicia sativa,,,
24768932,5/7/2019,2019-05-08 00:42:23 UTC,325615,https://www.inaturalist.org/observations/24768932,45.47385673,-123.2479177,10,Washington,Oregon,United States,Common Vetch,Vicia sativa,Common Vetch,Plantae,53324,Vicia,Vicia sativa,,,
24770436,5/7/2019,2019-05-07 19:05:25 UTC,620505,https://www.inaturalist.org/observations/24770436,42.23693951,-123.6958319,6,Josephine,Oregon,United States,Fewflower Blue-eyed Mary,Collinsia sparsiflora,fewflower blue-eyed Mary,Plantae,50656,Collinsia,Collinsia sparsiflora,,,
24770686,5/7/2019,2019-05-07 22:28:00 UTC,620505,https://www.inaturalist.org/observations/24770686,42.21727,-123.7338,9492,Josephine,Oregon,United States,Pussy-Ears,Calochortus tolmiei,Pussy-ears,Plantae,50840,Calochortus,Calochortus tolmiei,,,
24770842,5/7/2019,2019-05-08 04:52:00 UTC,620505,https://www.inaturalist.org/observations/24770842,42.2465878,-123.6895879,122,Josephine,Oregon,United States,Seep Monkeyflower,Erythranthe guttata,Seep Monkeyflower,Plantae,470643,Erythranthe,Erythranthe guttata,,,
24780940,5/7/2019,2019-05-07 21:47:28 UTC,792775,https://www.inaturalist.org/observations/24780940,45.4981846,-123.2191148,10,Washington,Oregon,United States,,Cytisus scoparius,common broom,Plantae,48538,Cytisus,Cytisus scoparius,,,
24780952,5/7/2019,2019-05-07 22:07:40 UTC,792775,https://www.inaturalist.org/observations/24780952,45.49800448,-123.2191445,11,Washington,Oregon,United States,,Malus pumila,apple,Plantae,77949,Malus,Malus pumila,,,
24780970,5/7/2019,2019-05-07 23:43:47 UTC,792775,https://www.inaturalist.org/observations/24780970,45.4673806,-123.1885303,110,Washington,Oregon,United States,,Claytonia sibirica,Candy Flower,Plantae,55767,Claytonia,Claytonia sibirica,,,
24788682,5/8/2019,2019-05-08 16:02:46 UTC,1447015,https://www.inaturalist.org/observations/24788682,42.28270597,-123.6513789,5,Josephine,Oregon,United States,Meadow Deathcamas,Toxicoscordion venenosum,Meadow Deathcamas,Plantae,59087,Toxicoscordion,Toxicoscordion venenosum,,,
24791105,5/8/2019,2019-05-08 16:54:12 UTC,1447015,https://www.inaturalist.org/observations/24791105,42.28340196,-123.6507615,5,Josephine,Oregon,United States,,Calochortus,mariposa lilies,Plantae,47327,Calochortus,,,,
24791860,5/8/2019,2019-05-08 17:09:46 UTC,754260,https://www.inaturalist.org/observations/24791860,42.28328768,-123.6509364,6,Josephine,Oregon,United States,Pussy-ears,Calochortus tolmiei,Pussy-ears,Plantae,50840,Calochortus,Calochortus tolmiei,,,
24792816,5/8/2019,2019-05-08 17:30:39 UTC,754260,https://www.inaturalist.org/observations/24792816,42.28407688,-123.6508771,8,Josephine,Oregon,United States,opposite-leaved lewisia,Lewisia oppositifolia,opposite-leaved lewisia,Plantae,77731,Lewisia,Lewisia oppositifolia,,,
24793327,5/8/2019,2019-05-08 17:41:16 UTC,754260,https://www.inaturalist.org/observations/24793327,42.28423066,-123.6507913,5,Josephine,Oregon,United States,Bees rapidly flying close to the ground.,,,,,,,,,
24793344,5/8/2019,2019-05-08 17:42:08 UTC,792468,https://www.inaturalist.org/observations/24793344,45.22001243,-123.335792,12,Yamhill,Oregon,United States,,Iris tenax,Oregon iris,Plantae,57727,Iris,Iris tenax,,,
24793689,5/8/2019,2019-05-08 17:47:43 UTC,754260,https://www.inaturalist.org/observations/24793689,42.28424647,-123.6509377,7,Josephine,Oregon,United States,Pussy-ears,Calochortus tolmiei,Pussy-ears,Plantae,50840,Calochortus,Calochortus tolmiei,,,
24794191,5/8/2019,2019-05-08 17:58:49 UTC,816767,https://www.inaturalist.org/observations/24794191,42.50730192,-124.4136592,5,Curry,Oregon,United States,,Hypochaeris radicata,Common Cat's-ear,Plantae,53104,Hypochaeris,Hypochaeris radicata,,,
24794295,5/8/2019,2019-05-08 18:00:49 UTC,829567,https://www.inaturalist.org/observations/24794295,44.23811939,-121.1830372,21,Deschutes,Oregon,United States,bee box,,,,,,,,2019-05-08T11:02:00-07:00,
24796167,5/8/2019,2019-05-08 18:39:44 UTC,792468,https://www.inaturalist.org/observations/24796167,45.2074108,-123.3490134,24,Yamhill,Oregon,United States,,Claytonia perfoliata,miner's lettuce,Plantae,52994,Claytonia,Claytonia perfoliata,,,
24800104,5/8/2019,2019-05-08 16:24:24 UTC,1462047,https://www.inaturalist.org/observations/24800104,42.28262861,-123.6513902,10,Josephine,Oregon,United States,,Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,,,,,
24800453,5/7/2019,2019-05-07 19:14:30 UTC,1462047,https://www.inaturalist.org/observations/24800453,42.23739118,-123.6963242,10,Josephine,Oregon,United States,Narrow leaf blue eyed Mary,Collinsia,Blue-eyed Marys,Plantae,47324,Collinsia,,,,
24800735,5/7/2019,2019-05-07 19:50:02 UTC,1462047,https://www.inaturalist.org/observations/24800735,42.23783203,-123.6964903,10,Josephine,Oregon,United States,,Allium,onions,Plantae,47357,Allium,,,,
24800923,5/7/2019,2019-05-07 20:10:50 UTC,1462047,https://www.inaturalist.org/observations/24800923,42.2378871,-123.6966691,5,Josephine,Oregon,United States,,Calochortus,mariposa lilies,Plantae,47327,Calochortus,,,,
24803105,5/8/2019,2019-05-08 21:01:42 UTC,792468,https://www.inaturalist.org/observations/24803105,45.21998725,-123.3360377,16,Yamhill,Oregon,United States,,Fragaria,strawberries,Plantae,50299,Fragaria,,,,
24803346,5/8/2019,2019-05-08 21:06:21 UTC,792468,https://www.inaturalist.org/observations/24803346,45.22020509,-123.3358679,32,Yamhill,Oregon,United States,,Rubus ursinus,trailing blackberry,Plantae,53445,Rubus,Rubus ursinus,,,
24803923,5/8/2019,2019-05-08 20:32:02 UTC,1423344,https://www.inaturalist.org/observations/24803923,46.10084152,-122.9797897,,Columbia,Oregon,United States,common hawthorn,Crataegus monogyna,common hawthorn,Plantae,51147,Crataegus,Crataegus monogyna,,,
24805932,5/7/2019,2019-05-07 20:34:46 UTC,1462047,https://www.inaturalist.org/observations/24805932,42.2378332,-123.6967185,5,Josephine,Oregon,United States,,Ranunculus occidentalis,Western Buttercup,Plantae,68057,Ranunculus,Ranunculus occidentalis,,,
24806269,5/7/2019,2019-05-07 20:58:01 UTC,1462047,https://www.inaturalist.org/observations/24806269,42.23722149,-123.6964366,10,Josephine,Oregon,United States,,Calochortus,mariposa lilies,Plantae,47327,Calochortus,,,,
24806501,5/7/2019,2019-05-07 21:54:03 UTC,1462047,https://www.inaturalist.org/observations/24806501,42.24648396,-123.6891226,10,Josephine,Oregon,United States,,Phacelia,Scorpionweeds,Plantae,49347,Phacelia,,,,
24808751,5/8/2019,2019-05-08 18:46:11 UTC,792775,https://www.inaturalist.org/observations/24808751,45.1846488,-123.218284,2599,Yamhill,Oregon,United States,spring beauties,Claytonia,spring beauties,Plantae,52995,Claytonia,,,,
24808773,5/8/2019,2019-05-08 18:50:22 UTC,792775,https://www.inaturalist.org/observations/24808773,45.0785047,-123.4761719,3000,Yamhill,Oregon,United States,vanilla leaf,Achlys triphylla,vanilla leaf,Plantae,75263,Achlys,Achlys triphylla,,,
24808785,5/8/2019,2019-05-08 21:08:00 UTC,792775,https://www.inaturalist.org/observations/24808785,45.125564,-123.3792369,3500,Yamhill,Oregon,United States,,,,,,,,,,
24808806,5/8/2019,2019-05-08 21:30:55 UTC,792775,https://www.inaturalist.org/observations/24808806,45.2066716,-123.3362972,110,Yamhill,Oregon,United States,camas,Camassia,camas,Plantae,62219,Camassia,,,,
24809536,5/8/2019,2019-05-08 23:24:17 UTC,885553,https://www.inaturalist.org/observations/24809536,,,6,,,,Shining Crane's-bill,Geranium lucidum,Shining Crane's-bill,Plantae,77255,Geranium,Geranium lucidum,,,
24811891,5/8/2019,2019-05-08 17:49:29 UTC,620505,https://www.inaturalist.org/observations/24811891,42.28440645,-123.650123,8,Josephine,Oregon,United States,Pussy-Ears,Calochortus tolmiei,Pussy-ears,Plantae,50840,Calochortus,Calochortus tolmiei,,,
24813565,5/8/2019,2019-05-09 00:45:28 UTC,754260,https://www.inaturalist.org/observations/24813565,42.23530687,-123.697162,8,Josephine,Oregon,United States,Bee on mud in roadside ditch,,,,,,,,,
24813692,5/8/2019,2019-05-09 00:51:52 UTC,754260,https://www.inaturalist.org/observations/24813692,42.23543321,-123.6969161,6,Josephine,Oregon,United States,Leichtlin's Camassia,Camassia leichtlinii,Leichtlin's Camassia,Plantae,62218,Camassia,Camassia leichtlinii,,,
24823693,5/7/2019,2019-05-07 22:10:51 UTC,1462047,https://www.inaturalist.org/observations/24823693,42.24679342,-123.6894924,5,Josephine,Oregon,United States,Deep monkey flower,Erythranthe guttata,Seep Monkeyflower,Plantae,470643,Erythranthe,Erythranthe guttata,,,
24823845,5/8/2019,2019-05-08 17:02:47 UTC,1462047,https://www.inaturalist.org/observations/24823845,42.28388535,-123.6513716,10,Josephine,Oregon,United States,Mariposa lily,Calochortus,mariposa lilies,Plantae,47327,Calochortus,,,,
24823911,5/8/2019,2019-05-08 17:40:04 UTC,1462047,https://www.inaturalist.org/observations/24823911,42.28451881,-123.6508379,5,Josephine,Oregon,United States,,,,,,,,,,
24823968,5/8/2019,2019-05-09 00:47:54 UTC,1462047,https://www.inaturalist.org/observations/24823968,42.2832886,-123.6507552,10,Josephine,Oregon,United States,,Calochortus,mariposa lilies,Plantae,47327,Calochortus,,,,
24824746,5/8/2019,2019-05-09 06:16:00 UTC,620505,https://www.inaturalist.org/observations/24824746,42.2844,-123.6501,1000000,Josephine,Oregon,United States,Synhalonia,Synhalonia,,Insecta,578125,Eucera,,,,
24844599,5/9/2019,2019-05-09 17:18:53 UTC,792468,https://www.inaturalist.org/observations/24844599,45.46939229,-123.2051973,16,Washington,Oregon,United States,,Lupinus,lupines,Plantae,47121,Lupinus,,,,
24844901,5/9/2019,2019-05-09 17:14:07 UTC,860617,https://www.inaturalist.org/observations/24844901,42.228875,-123.7033705,5,Josephine,Oregon,United States,,,,,,,,,,
24845231,5/9/2019,2019-05-09 17:34:34 UTC,792468,https://www.inaturalist.org/observations/24845231,45.46736098,-123.1917846,4000,Washington,Oregon,United States,,Crataegus,hawthorns,Plantae,51148,Crataegus,,,,
24845811,5/9/2019,2019-05-09 17:46:13 UTC,754260,https://www.inaturalist.org/observations/24845811,42.22888877,-123.7052533,7,Josephine,Oregon,United States,Pussy-ears,Calochortus tolmiei,Pussy-ears,Plantae,50840,Calochortus,Calochortus tolmiei,,,
24846414,5/9/2019,2019-05-09 18:01:36 UTC,754260,https://www.inaturalist.org/observations/24846414,42.22919514,-123.7051626,9,Josephine,Oregon,United States,silky balsamroot,Balsamorhiza sericea,silky balsamroot,Plantae,75744,Balsamorhiza,Balsamorhiza sericea,,,
24848377,5/9/2019,2019-05-09 16:57:08 UTC,1450900,https://www.inaturalist.org/observations/24848377,43.99031071,-123.0353963,10,Lane,Oregon,United States,,Ranunculus fascicularis,Early Buttercup,Plantae,167722,Ranunculus,Ranunculus fascicularis,,,
24848448,5/9/2019,2019-05-09 18:41:41 UTC,816767,https://www.inaturalist.org/observations/24848448,45.4777189,-123.2337493,5,Washington,Oregon,United States,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445,Rubus,Rubus ursinus,,,
24848558,5/9/2019,2019-05-09 18:44:41 UTC,831425,https://www.inaturalist.org/observations/24848558,45.47781379,-123.2334629,5,Washington,Oregon,United States,,Geranium,geraniums and cranesbills,Plantae,47701,Geranium,,,,
24848566,5/9/2019,2019-05-09 16:57:36 UTC,1450900,https://www.inaturalist.org/observations/24848566,43.99027416,-123.0354128,5,Lane,Oregon,United States,,Camassia,camas,Plantae,62219,Camassia,,,,
24848947,5/9/2019,2019-05-09 18:54:22 UTC,885553,https://www.inaturalist.org/observations/24848947,45.47779852,-123.2331343,7,Washington,Oregon,United States,Vetches,Vicia,Vetches,Plantae,52472,Vicia,,,,
24849023,5/9/2019,2019-05-09 18:56:08 UTC,885553,https://www.inaturalist.org/observations/24849023,45.47783556,-123.2330429,9,Washington,Oregon,United States,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445,Rubus,Rubus ursinus,,,
24849145,5/9/2019,2019-05-09 18:59:22 UTC,1546088,https://www.inaturalist.org/observations/24849145,45.47764877,-123.2335508,9,Washington,Oregon,United States,Vetch,,,,,,,,,
24849308,5/9/2019,2019-05-09 19:01:48 UTC,816767,https://www.inaturalist.org/observations/24849308,45.47765977,-123.2338318,5,Washington,Oregon,United States,,Iris tenax,Oregon iris,Plantae,57727,Iris,Iris tenax,,,
24850242,5/9/2019,2019-05-09 19:18:10 UTC,754260,https://www.inaturalist.org/observations/24850242,42.24670599,-123.689339,8,Josephine,Oregon,United States,,,,,,,,,,
24850667,5/9/2019,2019-05-09 19:27:31 UTC,885553,https://www.inaturalist.org/observations/24850667,45.47372758,-123.2464923,4,Washington,Oregon,United States,camas,Camassia,camas,Plantae,62219,Camassia,,,,
24850830,5/9/2019,2019-05-09 19:23:10 UTC,829567,https://www.inaturalist.org/observations/24850830,44.28715817,-120.8440358,7,Crook,Oregon,United States,willow,,,,,,,,,
24851188,5/9/2019,2019-05-09 19:37:16 UTC,831425,https://www.inaturalist.org/observations/24851188,45.4777798,-123.2406493,10,Washington,Oregon,United States,,Geranium,geraniums and cranesbills,Plantae,47701,Geranium,,,,
24852265,5/9/2019,2019-05-09 19:19:06 UTC,770229,https://www.inaturalist.org/observations/24852265,44.28713978,-120.8440653,7,Crook,Oregon,United States,salix,Salix,willows,Plantae,53453,Salix,,,,
24852279,5/9/2019,2019-05-09 19:21:18 UTC,770229,https://www.inaturalist.org/observations/24852279,44.28709831,-120.8441351,3,Crook,Oregon,United States,golden currant,Ribes aureum,golden currant,Plantae,55544,Ribes,Ribes aureum,,,
24853127,5/9/2019,2019-05-09 20:16:21 UTC,792468,https://www.inaturalist.org/observations/24853127,45.49217224,-123.2479401,2000,Washington,Oregon,United States,,Iris tenax,Oregon iris,Plantae,57727,Iris,Iris tenax,,,
24856411,5/9/2019,2019-05-09 18:53:51 UTC,354308,https://www.inaturalist.org/observations/24856411,45.4777337,-123.2330881,5,Washington,Oregon,United States,,Vicia,Vetches,Plantae,52472,Vicia,,,,
24857377,5/9/2019,2019-05-09 21:13:46 UTC,829567,https://www.inaturalist.org/observations/24857377,44.49072966,-121.1587072,9,Jefferson,Oregon,United States,willow,,,,,,,,,
24857425,5/9/2019,2019-05-09 21:43:04 UTC,829567,https://www.inaturalist.org/observations/24857425,44.49085388,-121.1579222,9,Jefferson,Oregon,United States,junipers,Juniperus,junipers,Plantae,47574,Juniperus,,,,
