id,observed_on,time_observed_at,user_id,user_login,url,scientific_name,taxon_family_name,field:number of bees collected,field:sample id.
23819128,2019-04-28,2019-04-28 22:44:06 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/23819128,Plagiobothrys,Boraginaceae,2,77
23819551,2019-04-28,2019-04-28 19:52:00 UTC,327525,brianalindh,https://www.inaturalist.org/observations/23819551,Bellis perennis,Asteraceae,2,51
23819895,2019-04-28,2019-04-28 20:09:21 UTC,327525,brianalindh,https://www.inaturalist.org/observations/23819895,Claytonia sibirica,Montiaceae,4,52
23822047,2019-04-28,2019-04-28 22:58:54 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/23822047,Nemophila menziesii,Boraginaceae,3,78
23823242,2019-04-28,2019-04-28 23:55:23 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/23823242,Holodiscus discolor,Rosaceae,11,79
23836646,2019-04-28,2019-04-28 19:12:57 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/23836646,Berberis aquifolium,Berberidaceae,4,8
23836690,2019-04-28,2019-04-28 21:23:29 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/23836690,Lomatium,Apiaceae,4,""
23836763,2019-04-28,2019-04-28 21:26:30 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/23836763,Berberis aquifolium,Berberidaceae,9,10
23865529,2019-04-28,2019-04-28 22:14:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/23865529,,,5,54
23865731,2019-04-28,2019-04-28 22:12:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/23865731,Berberis aquifolium,Berberidaceae,9,51
23866320,2019-04-28,2019-04-29 00:23:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/23866320,Lomatium,Apiaceae,5,54
23866811,2019-04-28,2019-04-29 00:38:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/23866811,,,6,55
23968162,2019-04-25,2019-04-25 22:47:07 UTC,841568,lohump,https://www.inaturalist.org/observations/23968162,Nemophila menziesii,Boraginaceae,30,1
23974440,2019-04-25,2019-04-26 00:02:18 UTC,841568,lohump,https://www.inaturalist.org/observations/23974440,Salix,Salicaceae,5,2
23987873,2019-04-29,2019-04-29 18:38:18 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/23987873,Camassia quamash,Asparagaceae,0,7
23989469,2019-04-29,2019-04-29 18:44:01 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/23989469,Plectritis congesta brachystemon,Caprifoliaceae,16,8
24014581,2019-04-28,2019-04-28 19:14:15 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24014581,,,9,49
24014648,2019-04-28,2019-04-28 21:19:28 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24014648,Berberis aquifolium,Berberidaceae,9,51
24014689,2019-04-28,2019-04-28 21:23:43 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24014689,Lomatium,Apiaceae,4,52
24014917,2019-04-29,2019-04-29 20:26:23 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24014917,Lasthenia californica,Asteraceae,5,54
24021680,2019-04-29,2019-04-29 20:52:58 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24021680,Ceanothus cuneatus,Rhamnaceae,6,55
24059646,2019-04-29,2019-04-29 23:11:48 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24059646,Castilleja,Orobanchaceae,1,56
24061339,2019-04-29,2019-04-29 23:16:06 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24061339,Ranunculus occidentalis,Ranunculaceae,1,57
24083683,2019-04-26,2019-04-26 21:32:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24083683,Camassia,Asparagaceae,15,2
24085550,2019-04-29,2019-04-29 23:11:33 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24085550,Calochortus tolmiei,Liliaceae,10,58
24086661,2019-04-29,2019-04-30 00:47:17 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24086661,,,1,215
24118355,2019-04-26,2019-04-26 21:12:34 UTC,841568,lohump,https://www.inaturalist.org/observations/24118355,Malus,Rosaceae,13,1
24122442,2019-04-26,2019-04-26 22:16:06 UTC,841568,lohump,https://www.inaturalist.org/observations/24122442,,,8,3
24122505,2019-04-26,2019-04-26 22:34:37 UTC,841568,lohump,https://www.inaturalist.org/observations/24122505,Trifolium subterraneum,Fabaceae,13,4
24125282,2019-04-26,2019-04-26 22:54:56 UTC,841568,lohump,https://www.inaturalist.org/observations/24125282,Prunus emarginata,Rosaceae,9,5
24136087,2019-04-28,2019-04-28 21:40:08 UTC,841568,lohump,https://www.inaturalist.org/observations/24136087,Plectritis congesta,Caprifoliaceae,4,1
24136927,2019-04-28,2019-04-28 21:54:30 UTC,841568,lohump,https://www.inaturalist.org/observations/24136927,Lithophragma tenellum,Saxifragaceae,8,2
24137757,2019-04-28,2019-04-28 22:32:40 UTC,841568,lohump,https://www.inaturalist.org/observations/24137757,Fragaria vesca,Rosaceae,12,3
24141477,2019-04-28,2019-04-28 23:04:24 UTC,841568,lohump,https://www.inaturalist.org/observations/24141477,Arbutus menziesii,Ericaceae,9,4
24181550,2019-04-28,2019-04-28 21:07:45 UTC,927865,natalielozano,https://www.inaturalist.org/observations/24181550,Brassicaceae,Brassicaceae,3,1
24181729,2019-04-28,2019-04-28 21:40:09 UTC,927865,natalielozano,https://www.inaturalist.org/observations/24181729,Brassicaceae,Brassicaceae,1,2
24182226,2019-04-28,2019-04-28 21:51:45 UTC,927865,natalielozano,https://www.inaturalist.org/observations/24182226,Rubus,Rosaceae,1,3
24194531,2019-04-30,2019-04-30 16:27:38 UTC,1560167,annelesenne,https://www.inaturalist.org/observations/24194531,Cornus florida,Cornaceae,1,0430192
24194756,2019-04-30,2019-04-30 16:30:53 UTC,1560167,annelesenne,https://www.inaturalist.org/observations/24194756,Cistus,Cistaceae,1,0430193
24195382,2019-04-30,2019-04-30 16:37:47 UTC,1560167,annelesenne,https://www.inaturalist.org/observations/24195382,Cytisus,Fabaceae,1,0430193
24199167,2019-04-30,2019-04-30 17:15:06 UTC,841568,lohump,https://www.inaturalist.org/observations/24199167,Dicentra formosa,Papaveraceae,1,1
24199704,2019-04-30,2019-04-30 17:21:09 UTC,841568,lohump,https://www.inaturalist.org/observations/24199704,,,7,2
24202364,2019-04-30,2019-04-30 17:33:43 UTC,841568,lohump,https://www.inaturalist.org/observations/24202364,Claytonia sibirica,Montiaceae,9,3
24208428,2019-04-30,2019-04-30 19:04:00 UTC,792775,dto,https://www.inaturalist.org/observations/24208428,Bellis perennis,Asteraceae,16,85
24208449,2019-04-30,2019-04-30 19:05:05 UTC,792775,dto,https://www.inaturalist.org/observations/24208449,Malus,Rosaceae,1,86
24230094,2019-04-30,2019-04-30 23:02:15 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24230094,Rosmarinus officinalis,Lamiaceae,2,95.96
24232250,2019-04-21,2019-04-22 00:28:08 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24232250,,,2,2
24232480,2019-04-21,2019-04-22 01:09:09 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24232480,Taraxacum,Asteraceae,1,3
24234364,2019-04-30,2019-04-30 19:49:32 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24234364,Rhododendron,Ericaceae,11,4
24234621,2019-04-30,2019-04-30 20:33:45 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24234621,Taraxacum,Asteraceae,1,5
24234814,2019-04-30,2019-04-30 20:47:05 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24234814,,,23,6
24239659,2019-04-30,2019-04-30 18:50:21 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24239659,Borago officinalis,Boraginaceae,2,53
24239961,2019-04-30,2019-04-30 20:33:25 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24239961,Bellis perennis,Asteraceae,5,54
24239996,2019-04-30,2019-04-30 19:20:32 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24239996,Malus pumila,Rosaceae,3,55
24240100,2019-04-30,2019-05-01 01:19:18 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24240100,Crataegus,Rosaceae,1,56
24240181,2019-04-30,2019-04-30 19:51:53 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24240181,Arbutus menziesii,Ericaceae,4,57
24240221,2019-04-30,2019-04-30 20:30:02 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24240221,Ribes sanguineum,Grossulariaceae,2,58
24240307,2019-04-30,2019-04-30 20:38:59 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24240307,Acer,Sapindaceae,8,59
24240347,2019-04-30,2019-04-30 23:15:57 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24240347,Arbutus menziesii,Ericaceae,1,60
24240384,2019-04-30,2019-04-30 23:23:36 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24240384,Geranium lucidum,Geraniaceae,1,61
24254523,2019-04-30,,620505,judithmaxwell,https://www.inaturalist.org/observations/24254523,Salix,Salicaceae,2,59
24254662,2019-04-30,,620505,judithmaxwell,https://www.inaturalist.org/observations/24254662,Arctostaphylos patula,Ericaceae,9,60
24256257,2019-04-28,2019-04-28 21:09:33 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24256257,Brassicaceae,Brassicaceae,2,1
24256298,2019-04-28,2019-04-28 21:41:39 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24256298,Brassicaceae,Brassicaceae,1,2
24256304,2019-04-28,2019-04-28 22:00:32 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24256304,Berberis aquifolium,Berberidaceae,1,3
24256805,2019-04-30,2019-04-30 19:28:53 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/24256805,Berberis aquifolium,Berberidaceae,4,80
24256887,2019-04-30,2019-04-30 21:16:59 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/24256887,Taraxacum officinale,Asteraceae,2,81
24260176,2019-04-30,2019-04-30 18:48:29 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260176,Bellis perennis,Asteraceae,19,9
24260278,2019-04-30,2019-04-30 19:16:38 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260278,Taraxacum,Asteraceae,3,10
24260357,2019-04-30,2019-04-30 20:47:04 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260357,,,9,11
24260496,2019-04-30,2019-04-30 21:18:12 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260496,,,21,12
24260524,2019-04-30,2019-04-30 21:33:53 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260524,Fragaria vesca,Rosaceae,10,13
24260593,2019-04-30,2019-05-01 00:09:41 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260593,Toxicoscordion venenosum,Melanthiaceae,1,14
24260648,2019-04-30,2019-05-01 00:18:05 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260648,Camassia quamash,Asparagaceae,3,15
24260672,2019-04-30,2019-05-01 00:52:50 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24260672,Plectritis,Caprifoliaceae,1,16
24309697,2019-05-01,2019-05-01 19:32:50 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24309697,Salix,Salicaceae,8,3
24310260,2019-05-01,2019-05-01 19:39:32 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24310260,Calochortus tolmiei,Liliaceae,4,61
24316534,2019-05-01,2019-05-01 20:52:25 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24316534,Insecta,,14,216
24319452,2019-05-01,2019-05-01 21:37:31 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24319452,Claytonia sibirica,Montiaceae,10,217
24321686,2019-05-01,2019-05-01 22:07:12 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24321686,Camassia leichtlinii,Asparagaceae,7,218
24323930,2019-05-01,2019-05-01 22:40:02 UTC,1482843,jdillow,https://www.inaturalist.org/observations/24323930,Allium schoenoprasum,Amaryllidaceae,6,4
24325815,2019-05-01,2019-05-01 23:05:06 UTC,1482843,jdillow,https://www.inaturalist.org/observations/24325815,Fragaria chiloensis,Rosaceae,5,5
24326253,2019-05-01,2019-05-01 23:10:43 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24326253,Rosmarinus,Lamiaceae,1,97
24326327,2019-05-01,2019-05-01 23:11:27 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24326327,Rosmarinus,Lamiaceae,1,98
24328618,2019-05-01,2019-05-01 23:33:13 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24328618,Claytonia sibirica,Montiaceae,7,219
24336108,2019-05-01,2019-05-01 19:40:04 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24336108,Lomatium,Apiaceae,1,65
24336118,2019-05-01,2019-05-01 22:31:42 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24336118,Ceanothus,Rhamnaceae,3,66
24337412,2019-04-30,2019-04-30 23:25:07 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24337412,Ranunculus uncinatus,Ranunculaceae,2,62
24338449,2019-05-01,2019-05-01 22:42:19 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24338449,Crataegus monogyna,Rosaceae,8,63
24338489,2019-05-01,2019-05-01 23:21:09 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24338489,Valerianella locusta,Caprifoliaceae,1,64
24338599,2019-05-01,2019-05-01 23:40:02 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24338599,Lomatium nudicaule,Apiaceae,1,65
24338656,2019-05-01,2019-05-01 23:49:59 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24338656,Camassia quamash,Asparagaceae,2,66
24351062,2019-05-01,2019-05-02 05:35:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24351062,Dichelostemma,Asparagaceae,1,63
24351364,2019-05-01,2019-05-01 22:40:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24351364,Lomatium utriculatum,Apiaceae,1,64
24351953,2019-05-01,2019-05-02 05:50:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24351953,Senecio,Asteraceae,2,67
24368306,2019-05-01,2019-05-01 19:21:21 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24368306,Lomatium,Apiaceae,1,11
24368314,2019-05-01,2019-05-01 19:23:25 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24368314,Calochortus,Liliaceae,2,12
24390581,2019-05-02,2019-05-02 19:15:38 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24390581,Cercocarpus ledifolius,Rosaceae,5,5
24392246,2019-05-02,2019-05-02 19:39:50 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24392246,Lomatium nudicaule,Apiaceae,3,220
24397313,2019-05-02,2019-05-02 17:26:00 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24397313,Glechoma hederacea,Lamiaceae,1,01
24401546,2019-05-02,2019-05-02 22:05:56 UTC,1462047,marksg,https://www.inaturalist.org/observations/24401546,Geranium lucidum,Geraniaceae,1,19
24401861,2019-05-02,2019-05-02 22:26:36 UTC,1462047,marksg,https://www.inaturalist.org/observations/24401861,Collinsia,Plantaginaceae,1,20
24402306,2019-05-02,2019-05-02 22:40:07 UTC,1462047,marksg,https://www.inaturalist.org/observations/24402306,Iris tenax,Iridaceae,3,18
24403552,2019-04-30,2019-04-30 20:01:45 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24403552,Rubus armeniacus,Rosaceae,2,2
24403572,2019-04-30,2019-04-30 21:36:00 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24403572,Rubus trivialis,Rosaceae,2,1
24403599,2019-04-30,2019-04-30 22:02:06 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24403599,Lupinus,Fabaceae,1,3
24403632,2019-04-30,2019-04-30 22:02:19 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24403632,Plantae,,1,4
24404055,2019-05-02,2019-05-02 23:13:30 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24404055,Plectritis congesta,Caprifoliaceae,1,99
24404351,2019-05-02,2019-05-02 23:18:19 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24404351,Plectritis congesta,Caprifoliaceae,1,100
24404602,2019-05-02,2019-05-02 23:21:27 UTC,1462047,marksg,https://www.inaturalist.org/observations/24404602,Marah oregana,Cucurbitaceae,3,21
24404919,2019-05-02,2019-05-02 23:25:49 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24404919,Lomatium utriculatum,Apiaceae,1,102
24405055,2019-05-02,2019-05-02 23:28:27 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24405055,Lomatium utriculatum,Apiaceae,1,104
24405192,2019-05-02,2019-05-02 23:31:40 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24405192,Lomatium utriculatum,Apiaceae,1,103
24405555,2019-05-02,2019-05-02 23:36:24 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24405555,Camassia leichtlinii,Asparagaceae,1,105
24405735,2019-05-02,2019-05-02 23:38:55 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24405735,Camassia leichtlinii,Asparagaceae,1,108
24406167,2019-05-02,2019-05-02 23:46:25 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24406167,Camassia quamash,Asparagaceae,1,106
24407072,2019-05-02,2019-05-03 00:03:05 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24407072,Iris tenax,Iridaceae,1,109
24407223,2019-05-02,2019-05-03 00:05:10 UTC,1462047,marksg,https://www.inaturalist.org/observations/24407223,Vicia sativa,Fabaceae,1,22
24413532,2019-05-02,2019-05-02 20:17:54 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24413532,Prunus laurocerasus,Rosaceae,1,67
24413951,2019-05-02,2019-05-02 20:34:14 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24413951,Camassia quamash,Asparagaceae,1,68
24414619,2019-05-02,2019-05-02 20:45:22 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24414619,Limnanthes douglasii,Limnanthaceae,3,69
24414688,2019-05-02,2019-05-02 20:51:23 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24414688,Aronia,Rosaceae,1,70
24416524,2019-05-02,2019-05-02 20:58:18 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24416524,Eschscholzia californica,Papaveraceae,1,71
24416648,2019-05-02,2019-05-02 21:11:10 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24416648,Crataegus,Rosaceae,1,72
24416851,2019-05-02,2019-05-02 21:16:16 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24416851,Ceanothus,Rhamnaceae,1,73
24417142,2019-05-02,2019-05-02 22:00:09 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24417142,Claytonia sibirica,Montiaceae,2,74
24417270,2019-05-02,2019-05-02 22:09:52 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24417270,Camassia,Asparagaceae,1,75
24420325,2019-05-02,2019-05-02 21:42:59 UTC,770229,englerj,https://www.inaturalist.org/observations/24420325,Salix,Salicaceae,12,6
24420350,2019-05-02,2019-05-02 22:00:31 UTC,770229,englerj,https://www.inaturalist.org/observations/24420350,Vaccinium,Ericaceae,6,8
24425154,2019-05-02,2019-05-02 19:53:47 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24425154,Lomatium triternatum,Apiaceae,4,221
24425177,2019-05-02,2019-05-02 19:57:33 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24425177,,,1,222
24425183,2019-05-02,2019-05-02 20:08:29 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24425183,Balsamorhiza careyana,Asteraceae,3,223
24425193,2019-05-02,2019-05-02 21:05:37 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24425193,Ceanothus integerrimus,Rhamnaceae,1,224
24425204,2019-05-02,2019-05-02 21:07:53 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24425204,Lomatium triternatum,Apiaceae,1,225
24425209,2019-05-02,2019-05-02 21:21:31 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24425209,Lomatium dissectum,Apiaceae,5,226
24425243,2019-05-02,2019-05-02 21:41:22 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24425243,Lomatium triternatum,Apiaceae,6,227
24457787,2019-05-03,2019-05-03 18:44:37 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24457787,Arctostaphylos viscida,Ericaceae,1,13
24458646,2019-05-03,2019-05-03 18:58:06 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24458646,Lupinus,Fabaceae,2,68
24462254,2019-05-03,2019-05-03 19:55:06 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24462254,Pinus jeffreyi,Pinaceae,1,14
24463819,2019-05-03,2019-05-03 20:17:53 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24463819,Nemophila maculata,Boraginaceae,3,228
24464544,2019-05-03,2019-05-03 20:30:36 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24464544,Layia platyglossa,Asteraceae,1,229
24466506,2019-05-03,2019-05-03 21:00:48 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24466506,Eschscholzia californica,Papaveraceae,6,230
24467687,2019-05-03,2019-05-03 21:19:46 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24467687,Nemophila menziesii,Boraginaceae,4,231
24475100,2019-05-03,2019-05-03 22:46:52 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/24475100,Iris tenax,Iridaceae,3,84
24477038,2019-05-03,2019-05-03 21:08:31 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24477038,Viola sempervirens,Violaceae,4,76
24478149,2019-05-03,2019-05-03 20:35:58 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/24478149,Raphanus,Brassicaceae,4,82
24478851,2019-05-03,2019-05-03 22:31:52 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24478851,Quercus vacciniifolia,Fagaceae,1,16
24479028,2019-05-03,2019-05-03 23:11:21 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24479028,Arctostaphylos uva-ursi,Ericaceae,5,17
24479889,2019-05-03,2019-05-03 23:02:42 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24479889,,,7,232
24479926,2019-05-03,2019-05-03 21:38:43 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24479926,Micranthes integrifolia,Saxifragaceae,2,77
24479946,2019-05-03,2019-05-03 21:52:36 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24479946,Vaccinium parvifolium,Ericaceae,1,78
24483763,2019-05-03,2019-05-03 20:24:52 UTC,733757,pattiwittrup,https://www.inaturalist.org/observations/24483763,Nemophila,Boraginaceae,3,2
24485714,2019-05-03,2019-05-03 21:00:05 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24485714,Purshia tridentata,Rosaceae,7,1
24485753,2019-05-03,2019-05-03 22:05:19 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24485753,Prunus emarginata,Rosaceae,5,2
24486866,2019-05-03,2019-05-03 22:18:07 UTC,175529,jerrypaul,https://www.inaturalist.org/observations/24486866,Phacelia tanacetifolia,Boraginaceae,2,83
24487204,2019-05-03,2019-05-03 20:53:52 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24487204,,,1,69
24487218,2019-05-03,2019-05-03 21:23:48 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24487218,,,1,70
24487223,2019-05-03,2019-05-03 23:34:14 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24487223,Arctostaphylos patula,Ericaceae,12,72
24495022,2019-05-03,2019-05-03 20:13:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24495022,Lomatium,Apiaceae,2,68
24495700,2019-05-03,2019-05-04 06:10:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24495700,Montia,Montiaceae,2,71
24495844,2019-05-03,2019-05-04 06:22:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24495844,,,1,73
24529695,2019-05-04,2019-05-04 18:56:22 UTC,1467387,loishawk,https://www.inaturalist.org/observations/24529695,Pieris japonica,Ericaceae,1,1
24533468,2019-05-04,2019-05-04 19:52:34 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24533468,Calochortus tolmiei,Liliaceae,2,71
24537655,2019-05-04,2019-05-04 20:46:55 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24537655,Plectritis congesta,Caprifoliaceae,1,112
24538267,2019-05-04,2019-05-04 20:55:21 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24538267,Plectritis congesta,Caprifoliaceae,1,113
24538474,2019-05-04,2019-05-04 20:58:10 UTC,752114,stephaniehazen,https://www.inaturalist.org/observations/24538474,Rosmarinus,Lamiaceae,1,113
24542471,2019-05-04,2019-05-04 21:35:37 UTC,1482843,jdillow,https://www.inaturalist.org/observations/24542471,Origanum vulgare,Lamiaceae,9,6
24542505,2019-05-04,2019-05-04 21:40:38 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24542505,Balsamorhiza sericea,Asteraceae,5,74
24542663,2019-05-04,2019-05-04 21:40:16 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24542663,,,0,3
24547490,2019-05-04,2019-05-04 21:00:00 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24547490,Rosmarinus officinalis,Lamiaceae,12,72
24549249,2019-05-04,2019-05-04 23:10:39 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24549249,Phacelia corymbosa,Boraginaceae,4,75
24562818,2019-05-04,2019-05-04 21:37:50 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24562818,,,1,7
24563075,2019-05-04,2019-05-04 21:44:30 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24563075,Aronia melanocarpa,Rosaceae,6,8
24563251,2019-05-04,2019-05-04 22:07:22 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24563251,Rhododendron,Ericaceae,3,9
24571977,2019-05-04,2019-05-05 02:11:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24571977,Lomatium,Apiaceae,9,76
24606341,2019-05-05,2019-05-05 18:14:40 UTC,429964,amelathopoulos,https://www.inaturalist.org/observations/24606341,Vaccinium,Ericaceae,3,1
24619218,2019-05-05,2019-05-05 20:57:54 UTC,1462047,marksg,https://www.inaturalist.org/observations/24619218,Erysimum capitatum,Brassicaceae,3,23
24619638,2019-05-05,2019-05-05 21:04:23 UTC,1462047,marksg,https://www.inaturalist.org/observations/24619638,Aquifoliaceae,Aquifoliaceae,1,24
24620283,2019-05-05,2019-05-05 18:23:59 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24620283,Valerianella locusta,Caprifoliaceae,1,80
24620841,2019-05-05,2019-05-05 21:16:44 UTC,1482843,jdillow,https://www.inaturalist.org/observations/24620841,Rhododendron,Ericaceae,13,7
24622883,2019-05-05,2019-05-05 18:38:31 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24622883,,,1,82
24623058,2019-05-05,2019-05-05 18:32:45 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24623058,Sanicula bipinnatifida,Apiaceae,1,83
24623080,2019-05-05,2019-05-05 21:51:57 UTC,1462047,marksg,https://www.inaturalist.org/observations/24623080,Allium,Amaryllidaceae,1,25
24624985,2019-05-05,2019-05-05 19:09:48 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24624985,Fragaria virginiana,Rosaceae,,84
