id,observed_on,time_observed_at,user_id,image_url,place_guess,latitude,longitude,positional_accuracy,place_town_name,place_county_name,place_state_name,place_admin1_name,place_admin2_name,scientific_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
16012945,8/29/2018,2018-08-29 22:15:11 UTC,754260,https://static.inaturalist.org/photos/23982974/medium.jpeg?1535581117,"2989 NW Shooting Star Dr, Corvallis, OR 97330, USA",44.59790526,-123.284582,13,,Benton,Oregon,Oregon,Benton,Daucus carota,,Chepenefa Springs Park,9,net,EW,164,,
16013634,8/29/2018,2018-08-29 22:40:27 UTC,754260,https://static.inaturalist.org/photos/23984075/medium.jpeg?1535582614,"2989 NW Shooting Star Dr, Corvallis, OR 97330, USA",44.59762684,-123.2846239,8,,Benton,Oregon,Oregon,Benton,Grindelia integrifolia,,Chepenefa Springs Park,17,net,EW,165,,
16053103,8/30/2018,2018-08-30 22:35:24 UTC,754260,https://static.inaturalist.org/photos/24033887/medium.jpeg?1535668647,"2879 NW Daylily Ave, Corvallis, OR 97330, USA",44.59768393,-123.287297,7,,Benton,Oregon,Oregon,Benton,Grindelia integrifolia,,Chepenefa Springs Park,8,net,EW,166,,
16054624,8/30/2018,2018-08-30 23:26:48 UTC,754260,https://static.inaturalist.org/photos/24036287/medium.jpeg?1535671989,"3547 NE Lancaster St, Corvallis, OR 97330, USA",44.60388489,-123.2399675,8,,Benton,Oregon,Oregon,Benton,Grindelia integrifolia,,Jackson-Frazier Wetland entry,6,net,EW,167,,
16057779,8/30/2018,2018-08-31 01:49:59 UTC,754260,https://static.inaturalist.org/photos/24042479/medium.jpeg?1535680385,"East Greenhouse, 2801 SW Campus Way, Corvallis, OR 97331, USA",44.56690254,-123.2827893,9,,Benton,Oregon,Oregon,Benton,Grindelia integrifolia,,OSU East Greenhouse pollinator garden,3,net,EW,168,,
16148657,9/2/2018,2018-09-02 22:18:34 UTC,754260,https://static.inaturalist.org/photos/24205816/medium.jpeg?1535927055,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59934399,-123.3157027,8,,Benton,Oregon,Oregon,Benton,Symphyotrichum subspicatum,,backyard,27,net,EW,169,,
16183159,9/3/2018,2018-09-03 21:39:28 UTC,754260,https://static.inaturalist.org/photos/24270443/medium.jpeg?1536011062,"2879 NW Daylily Ave, Corvallis, OR 97330, USA",44.59778557,-123.2873178,9,,Benton,Oregon,Oregon,Benton,Baccharis pilularis,,Chepenefa Springs Park,13,net,EW,170,,
16219384,9/4/2018,2018-09-04 21:31:27 UTC,754260,https://static.inaturalist.org/photos/24338096/medium.jpeg?1536108758,"NF-038, Foster, OR 97345, USA",44.40383045,-122.1584698,8,,Linn,Oregon,Oregon,Linn,Cirsium remotifolium,,"Iron Mtn, Civil Rd 1.9 mi N of S Santiam Hwy 20.",1,net,EW,171,,
16219451,9/4/2018,2018-09-04 22:16:23 UTC,754260,https://static.inaturalist.org/photos/24338125/medium.jpeg?1536108789,"Linn County, US-OR, US",44.40183241,-122.0879021,12,,Linn,Oregon,Oregon,Linn,Chamaenerion angustifolium,,S Santiam Hwy 20 at NF-055,3,net,EW,172,,
16219459,9/4/2018,2018-09-04 23:26:55 UTC,754260,https://static.inaturalist.org/photos/24338144/medium.jpeg?1536108820,"Linn County, US-OR, US",44.41294445,-122.0816056,9,,Linn,Oregon,Oregon,Linn,Ericameria greenei,,"NF-055, about 2 mi NE of S Santiam Hwy 20",1,net,EW,173,,
16237856,9/5/2018,2018-09-05 19:53:02 UTC,754260,https://static.inaturalist.org/photos/24373054/medium.jpeg?1536177339,"66946 Sagebrush Ln, Bend, OR 97701, USA",44.22372421,-121.4441471,6,,Deschutes,Oregon,Oregon,Deschutes,Ericameria nauseosa,,Hwy 20 at Sagebrush Lane,1,net,EW,174,,
16240455,9/5/2018,2018-09-05 21:29:59 UTC,754260,https://static.inaturalist.org/photos/24377524/medium.jpeg?1536183248,"NF-1012, Sisters, OR 97759, USA",44.33090975,-121.6161895,7,,Deschutes,Oregon,Oregon,Deschutes,Ericameria nauseosa,,"Cold Springs Cutoff Rd, about 1 mi SW of S Santiam Hwy 20",19,net,EW,175,,
16335937,9/8/2018,2018-09-08 22:54:55 UTC,754260,https://static.inaturalist.org/photos/24548910/medium.jpeg?1536447533,"2879 NW Daylily Ave, Corvallis, OR 97330, USA",44.59764551,-123.2873382,9,,Benton,Oregon,Oregon,Benton,Baccharis pilularis,,Chepenefa Springs Park,5,net,EW,176,,
16336081,9/8/2018,2018-09-08 22:59:26 UTC,754260,https://static.inaturalist.org/photos/24549081/medium.jpeg?1536447686,"2879 NW Daylily Ave, Corvallis, OR 97330, USA",44.59770508,-123.287351,6,,Benton,Oregon,Oregon,Benton,Grindelia integrifolia,,Chepenefa Springs Park,15,net,EW,177,,
16371170,9/9/2018,2018-09-09 22:50:50 UTC,754260,https://static.inaturalist.org/photos/24614745/medium.jpeg?1536533578,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.599209,-123.3157835,9,,Benton,Oregon,Oregon,Benton,Symphyotrichum subspicatum,,backyard,13,net,EW,178,,
16640951,9/17/2018,2018-09-17 22:18:24 UTC,754260,https://static.inaturalist.org/photos/25085097/medium.jpeg?1537222829,"3434 NE Oxford Cir, Corvallis, OR 97330, USA",44.60330326,-123.2408205,7,,Benton,Oregon,Oregon,Benton,Grindelia integrifolia,,Jackson-Frazier Wetland entry,2,net,EW,179,,
16669884,9/18/2018,2018-09-18 21:45:34 UTC,754260,https://static.inaturalist.org/photos/25139080/medium.jpeg?1537307291,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59920368,-123.3156444,8,,Benton,Oregon,Oregon,Benton,Symphyotrichum subspicatum,,backyard,14,net,EW,180,,
16672653,9/18/2018,2018-09-18 23:27:39 UTC,754260,https://static.inaturalist.org/photos/25144059/medium.jpeg?1537313366,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59928376,-123.3150537,9,,Benton,Oregon,Oregon,Benton,Asclepias fascicularis,,backyard,18,net,EW,181,,
16730385,9/20/2018,2018-09-20 21:37:02 UTC,754260,https://static.inaturalist.org/photos/25264614/medium.jpeg?1537510724,"2873 NW Daylily Ave, Corvallis, OR 97330, USA",44.59768691,-123.2873019,8,,Benton,Oregon,Oregon,Benton,Baccharis pilularis,,Chepenefa Springs Park,15,net,EW,182,,
16948332,9/26/2018,2018-09-26 22:53:42 UTC,754260,https://static.inaturalist.org/photos/25615694/medium.jpeg?1538002974,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59910948,-123.3149302,13,,Benton,Oregon,Oregon,Benton,Pyrobombus,,backyard,1,net,EW,183,,
11322664,4/19/2018,2018-04-19 20:45:00 UTC,843723,https://static.inaturalist.org/photos/16122140/medium.jpeg?1524414264,tumalo bend oregon,44.18173,-121.317563,47,,Deschutes,Oregon,Oregon,Deschutes,Ribes cereum,,Twin Bridges trailhead,6,net,GP,1,,
11323792,4/20/2018,2018-04-20 17:30:00 UTC,843723,https://static.inaturalist.org/photos/16123517/medium.jpeg?1524415439,eagle crest resort oregon,44.267583,-121.255859,,,Deschutes,Oregon,Oregon,Deschutes,Ribes cereum,,Eagle Crest river trail,3,net,GP,2,,
11323902,4/20/2018,2018-04-20 18:30:00 UTC,843723,https://static.inaturalist.org/photos/16123710/medium.jpeg?1524415595,eagle crest resort oregon,44.267522,-121.255065,,,Deschutes,Oregon,Oregon,Deschutes,Ribes cereum,,Eagle Crest river trail,3,net,GP,3,,
11324081,4/21/2018,2018-04-21 20:15:00 UTC,843723,https://static.inaturalist.org/photos/16124044/medium.jpeg?1524415863,"Safeway Century Drive, Bend, Oregon",44.047323,-121.329507,,,Deschutes,Oregon,Oregon,Deschutes,Ribes aureum,,"Safeway, Century Dr.",2,net,GP,4,,
11403524,4/23/2018,,843723,https://static.inaturalist.org/photos/16257305/medium.jpg?1524607144,"Deschutes Co, Bend, Tumalo Resevoir",44.136352,-121.416387,,,Deschutes,Oregon,Oregon,Deschutes,,,Tumalo Reservoir,5,net,GP,5,,
11464403,4/26/2018,2018-04-26 16:45:00 UTC,843723,https://static.inaturalist.org/photos/16358501/medium.jpeg?1524783501,"Deschutes Co., Bend, Old Mill, dog park",44.042139,-121.319701,,,Deschutes,Oregon,Oregon,Deschutes,Ribes aureum,,Old Mill Dog Park,1,net,GP,6,,
11464561,4/26/2018,2018-04-26 17:15:00 UTC,843723,https://static.inaturalist.org/photos/16358601/medium.jpeg?1524783631,"Deschutes Co., Bend, Old Mill, dog park",44.042039,-121.321031,,,Deschutes,Oregon,Oregon,Deschutes,Ribes cereum,,Old Mill Dog Park,8,net,GP,7,,
12172810,5/3/2018,2018-05-03 16:50:00 UTC,843723,https://static.inaturalist.org/photos/17476305/medium.jpg?1525554310,Eagle Crest Resort river trail,44.26732,-121.254376,47,,Deschutes,Oregon,Oregon,Deschutes,Ribes cereum,,Eagle Crest Resort river trail,2,net,GP,8,,
12172944,5/3/2018,2018-05-03 17:30:00 UTC,843723,https://static.inaturalist.org/photos/17476557/medium.jpg?1525554602,Eagle Crest Resort river trail,44.26719,-121.253582,47,,Deschutes,Oregon,Oregon,Deschutes,Brassicaceae,,Eagle Crest Resort river trail,2,net,GP,9,,
12173075,5/3/2018,2018-05-03 17:55:00 UTC,843723,https://static.inaturalist.org/photos/17476741/medium.jpg?1525554772,Eagle Crest Resort river trail,44.267328,-121.253196,,,Deschutes,Oregon,Oregon,Deschutes,Ribes cereum,,Eagle Crest Resort river trail,1,net,GP,10,,
12173170,5/3/2018,2018-05-03 18:35:00 UTC,843723,https://static.inaturalist.org/photos/17476957/medium.jpg?1525554949,Eagle Crest Resort river trail,44.267436,-121.252552,,,Deschutes,Oregon,Oregon,Deschutes,Ribes cereum,,Eagle Crest Resort river trail,7,net,GP,11,,
12173588,5/4/2018,2018-05-04 18:10:00 UTC,843723,https://static.inaturalist.org/photos/17477658/medium.jpg?1525555606,Deschutes River Lava Island Falls trailhead,43.985203,-121.399339,,,Deschutes,Oregon,Oregon,Deschutes,Salix,,Lava Island Falls trailhead,5,net,GP,12,,
12400376,5/8/2018,2018-05-08 18:50:00 UTC,843723,https://static.inaturalist.org/photos/17873339/medium.jpeg?1526172438,"Harney Co.,Hwy 20, 20 miles West of Burns",43.592194,-119.054625,,,Harney,Oregon,Oregon,Harney,Ribes aureum,,"west of Burns, OR",5,net,GP,13,,
12400473,5/8/2018,2018-05-08 21:10:00 UTC,843723,https://static.inaturalist.org/photos/17873525/medium.jpeg?1526172647,"Harney Co.,Hwy 20, 7 miles east of Burns",43.614001,-119.003142,,,Harney,Oregon,Oregon,Harney,Lepidium appelianum,,"east of Burns, OR",2,net,GP,14,,
12400617,5/9/2018,2018-05-09 16:15:00 UTC,843723,https://static.inaturalist.org/photos/17873674/medium.jpeg?1526172863,"Malheur Co., Succor Crk. campground",43.453508,-117.120211,48,,Malheur,Oregon,Oregon,Malheur,Salix,,Succor Creek Campground,10,net,GP,15,,
12400651,5/9/2018,2018-05-09 17:00:00 UTC,843723,https://static.inaturalist.org/photos/17873753/medium.jpeg?1526172973,"Malheur Co., Succor Crk. campground",43.453508,-117.120211,48,,Malheur,Oregon,Oregon,Malheur,Erodium cicutarium,,Succor Creek Campground,2,net,GP,16,,
12400759,5/9/2018,2018-05-09 17:40:00 UTC,843723,https://static.inaturalist.org/photos/17873930/medium.jpeg?1526173217,"Malheur Co., Succor Crk. Rd.",43.450829,-117.120812,,,Malheur,Oregon,Oregon,Malheur,Astragalus filipes,,Succor Creek Rd.,4,net,GP,17,,
12400815,5/9/2018,2018-05-09 18:45:00 UTC,843723,https://static.inaturalist.org/photos/17874073/medium.jpg?1526173372,"Malheur Co., Succor Crk. Road",43.450829,-117.120812,,,Malheur,Oregon,Oregon,Malheur,Penstemon,,Succor Creek Road,1,net,GP,18,,
12401037,5/9/2018,2018-05-09 19:20:00 UTC,843723,https://static.inaturalist.org/photos/17874407/medium.jpeg?1526173718,"Malheur Co., Succor Crk. Road",43.350052,-117.118237,,,Malheur,Oregon,Oregon,Malheur,Balsamorhiza hookeri,,Succor Creek Rd.,14,net,GP,19,,
12401102,5/9/2018,2018-05-09 19:30:00 UTC,843723,https://static.inaturalist.org/photos/17874493/medium.jpeg?1526173839,"Malheur Co., Succor Crk. Road",43.350052,-117.118237,,,Malheur,Oregon,Oregon,Malheur,Lithospermum ruderale,,Succor Creek Rd.,1,net,GP,20,,
12401154,5/9/2018,2018-05-09 19:40:00 UTC,843723,https://static.inaturalist.org/photos/17874652/medium.jpeg?1526174082,"Malheur Co., Succor Crk. Road",43.350052,-117.118237,,,Malheur,Oregon,Oregon,Malheur,Lepidium appelianum,,Succor Creek Rd.,1,net,GP,21,,
12401193,5/9/2018,2018-05-09 19:45:00 UTC,843723,https://static.inaturalist.org/photos/17874778/medium.jpeg?1526174208,"Malheur Co., Succor Crk. Road",43.350052,-117.118237,,,Malheur,Oregon,Oregon,Malheur,Lepidium appelianum,,Succor Creek Rd.,1,net,GP,22,,
12401309,5/9/2018,2018-05-09 23:40:00 UTC,843723,https://static.inaturalist.org/photos/17875030/medium.jpg?1526174443,"Malheur Co., Leslie Gulch",43.293565,-117.254506,,,Malheur,Oregon,Oregon,Malheur,Phacelia hastata,,Leslie Gulch,16,net,GP,23,,
12401346,5/9/2018,2018-05-10 00:10:00 UTC,843723,https://static.inaturalist.org/photos/17875141/medium.jpeg?1526174534,"Malheur Co., Leslie Gulch",43.293565,-117.254506,,,Malheur,Oregon,Oregon,Malheur,Prunus virginiana,,Leslie Gulch,3,net,GP,24,,
12401644,5/10/2018,2018-05-10 21:00:00 UTC,843723,https://static.inaturalist.org/photos/17875686/medium.jpeg?1526175140,"Malheur Co., Malheur NWR French Round Barn, 3 mi. west of",43.038056,-118.745041,1553,,Harney,Oregon,Oregon,Harney,Chorispora tenella,,Malheur NWR near French round barn,3,net,GP,25,,
12401708,5/10/2018,2018-05-10 21:50:00 UTC,843723,https://static.inaturalist.org/photos/17875863/medium.jpg?1526175330,"Malheur Co., Malheur NWR French Round Barn, 3 mi. west of",43.01848,-118.850098,,,Harney,Oregon,Oregon,Harney,Salix,,Hwy 205 near French Glen,10,net,GP,26,,
12401789,5/10/2018,2018-05-10 22:35:00 UTC,843723,https://static.inaturalist.org/photos/17876015/medium.jpeg?1526175528,"Malheur Co., Page Springs Campground",42.803997,-118.866963,48,,Harney,Oregon,Oregon,Harney,Thermopsis rhombifolia,,Page Springs CG,4,net,GP,27,,
12459784,5/13/2018,2018-05-13 19:15:00 UTC,843723,https://static.inaturalist.org/photos/17976095/medium.jpg?1526330686,"Crook Co., Mill Creek Rd.",44.438669,-120.58406,44,,Crook,Oregon,Oregon,Crook,Ribes aureum,,Mill Creek Rd. near NF33,3,net,GP,28,,
12459829,5/13/2018,2018-05-13 19:30:00 UTC,843723,https://static.inaturalist.org/photos/17976179/medium.jpg?1526330805,"Crook Co., Mill Creek Rd.",44.438669,-120.58406,44,,Crook,Oregon,Oregon,Crook,Amelanchier alnifolia,,Mill Creek Rd. near NF33,5,net,GP,29,,
12459936,5/13/2018,2018-05-13 21:00:00 UTC,843723,https://static.inaturalist.org/photos/17976366/medium.jpg?1526331085,"Crook Co., Mill Creek Rd.",44.440048,-120.580071,44,,Crook,Oregon,Oregon,Crook,Collinsia,,Wildcat Campground Trail,2,net,GP,30,,
12460019,5/13/2018,2018-05-13 21:12:00 UTC,843723,https://static.inaturalist.org/photos/17976512/medium.jpg?1526331266,"Crook Co., Mill Creek Rd.",44.440048,-120.580071,44,,Crook,Oregon,Oregon,Crook,Ribes cereum,,"Mill Creek, Wildcat campgound trail",1,net,GP,31,,
12460108,5/13/2018,2018-05-13 21:12:00 UTC,843723,https://static.inaturalist.org/photos/17976671/medium.jpg?1526331451,"Crook Co., Mill Creek Rd.",44.440048,-120.580071,44,,Crook,Oregon,Oregon,Crook,Hydrophyllum capitatum,,"Mill Creek, Wildcat Campground trail",1,net,GP,32,,
12591878,5/17/2018,2018-05-17 17:00:00 UTC,843723,https://static.inaturalist.org/photos/18200326/medium.jpg?1526691560,"Deschutes Co, Eagle Crest Resort, River Trail",44.267597,-121.255453,2,,Deschutes,Oregon,Oregon,Deschutes,Descurainia sophia,,Eagle Crest river trail,2,net,GP,33,,
12591931,5/17/2018,2018-05-17 17:35:00 UTC,843723,https://static.inaturalist.org/photos/18200421/medium.jpg?1526691745,"Deschutes Co, Eagle Crest Resort, River Trail",44.267447,-121.254809,,,Deschutes,Oregon,Oregon,Deschutes,Thelypodium laciniatum,,Eagle Crest River Trail,5,net,GP,34,,
12591969,5/17/2018,2018-05-17 18:06:00 UTC,843723,https://static.inaturalist.org/photos/18200486/medium.jpg?1526691866,"Deschutes Co, Eagle Crest Resort, River Trail",44.266848,-121.255667,,,Deschutes,Oregon,Oregon,Deschutes,Taraxacum officinale,,Eagle Crest River Trail,1,net,GP,35,,
12645988,5/19/2018,2018-05-19 21:00:00 UTC,843723,https://static.inaturalist.org/photos/18294525/medium.jpg?1526838218,"18925 Pinehurst Rd. Bend, OR",44.16398,-121.377396,23,,Deschutes,Oregon,Oregon,Deschutes,Rhus aromatica,,"Pinehurst Rd., Bend, OR",16,net,GP,36,,
12809603,5/22/2018,2018-05-22 19:00:00 UTC,843723,https://static.inaturalist.org/photos/18581265/medium.jpg?1527292175,"west of Sisters, Highway 20",44.312336,-121.555264,44,,Deschutes,Oregon,Oregon,Deschutes,Balsamorhiza sagittata,,"west of Sisters, Highway 20",7,net,GP,39,,
12809691,5/22/2018,2018-05-22 19:25:00 UTC,843723,https://static.inaturalist.org/photos/18581290/medium.jpg?1527292222,west of Sisters on Highway 20,44.329163,-121.588359,,,Deschutes,Oregon,Oregon,Deschutes,Lupinus,,"west of Sisters, Highway 20",6,net,GP,40,,
12809758,5/22/2018,2018-05-22 20:45:00 UTC,843723,https://static.inaturalist.org/photos/18581311/medium.jpg?1527292261,west of Sisters on Suttle Lake Rd. and Hwy 20,44.423636,-121.726872,,,Jefferson,Oregon,Oregon,Jefferson,Ribes sanguineum,,"West of Sisters, Suttle Lake Rd.",3,net,GP,41,,
12809818,5/22/2018,2018-05-22 21:50:00 UTC,843723,https://static.inaturalist.org/photos/18581332/medium.jpg?1527292297,west of Sisters on Suttle Lake Rd. and Hwy 20,44.425276,-121.820736,,,Jefferson,Oregon,Oregon,Jefferson,Vaccinium,,west of Sisters on Hwy 20,6,net,GP,42,,
12809858,5/22/2018,,843723,https://static.inaturalist.org/photos/18581347/medium.jpg?1527292331,west of Sisters on Hwy 20,44.425276,-121.820736,,,Jefferson,Oregon,Oregon,Jefferson,Amelanchier alnifolia,,west of Sisters on Hwy 20,2,net,GP,43,,
12809955,5/22/2018,2018-05-22 23:20:00 UTC,843723,https://static.inaturalist.org/photos/18581367/medium.jpg?1527292366,west of Sisters on Camp Sherman Rd.,44.456396,-121.66097,,,Jefferson,Oregon,Oregon,Jefferson,Fragaria,,Camp Sherman Rd.,4,net,GP,44,,
12810003,5/22/2018,2018-05-22 23:30:00 UTC,843723,https://static.inaturalist.org/photos/18581383/medium.jpg?1527292398,west of Sisters on Camp Sherman Rd.,44.456396,-121.66097,,,Jefferson,Oregon,Oregon,Jefferson,Lupinus,,"west of Sisters, Camp Sherman Rd.",2,net,GP,45,,
12810065,5/22/2018,2018-05-22 23:45:00 UTC,843723,https://static.inaturalist.org/photos/18581408/medium.jpg?1527292437,west of Sisters on Camp Sherman Rd.,44.456396,-121.66097,,,Jefferson,Oregon,Oregon,Jefferson,Lithospermum ruderale,,"west of Sisters, Camp Sherman Rd.",3,net,GP,46,,
12810108,5/23/2018,2018-05-23 20:35:00 UTC,843723,https://static.inaturalist.org/photos/18581443/medium.jpg?1527292490,18925 Pinehurst Rd. Bend OR,44.145865,-121.376556,,,Deschutes,Oregon,Oregon,Deschutes,Rhus aromatica,,Pinehurst Rd.,10,net,GP,47,,
12810210,5/23/2018,2018-05-23 20:50:00 UTC,843723,https://static.inaturalist.org/photos/18581496/medium.jpg?1527292579,"Deschutes County, US-OR, US",44.15221411,-121.218227,,,Deschutes,Oregon,Oregon,Deschutes,Lonicera tatarica,,Pinehurst Rd.,6,net,GP,48,,
12965615,5/29/2018,2018-05-29 22:00:00 UTC,843723,https://static.inaturalist.org/photos/18849245/medium.jpg?1527717774,Twin Bridges Trailhead,44.182349,-121.318148,,,Deschutes,Oregon,Oregon,Deschutes,Phacelia heterophylla,,Twin Bridges trailhead,2,net,GP,49,,
12965657,5/29/2018,2018-05-29 22:40:00 UTC,843723,https://static.inaturalist.org/photos/18849330/medium.jpg?1527717924,Twin Bridges Trail,44.174834,-121.320321,,,Deschutes,Oregon,Oregon,Deschutes,Cornus sericea,,Twin Bridges trail,3,net,GP,50,,
13094259,6/1/2018,2018-06-01 20:55:00 UTC,843723,https://static.inaturalist.org/photos/19080483/medium.jpg?1528068988,Deschutes Co. Eagle Crest Resort River Trail,44.267229,-121.25432,,,Deschutes,Oregon,Oregon,Deschutes,Descurainia sophia,,Eagle Crest River Trail,10,net,GP,51,,
13094374,6/1/2018,2018-06-01 21:15:00 UTC,843723,https://static.inaturalist.org/photos/19078051/medium.jpg?1528066421,Deschutes Co. Eagle Crest Resort River Trail,44.270592,-121.267264,,,Deschutes,Oregon,Oregon,Deschutes,Vicia americana,,Eagle Crest River Trail,3,net,GP,52,,
13094474,6/1/2018,2018-06-01 21:20:00 UTC,843723,https://static.inaturalist.org/photos/19078138/medium.jpg?1528066520,Deschutes Co. Eagle Crest Resort River Trail,44.270592,-121.267264,,,Deschutes,Oregon,Oregon,Deschutes,Thelypodium,,Eagle Crest River Trail,12,net,GP,53,,
13094539,6/1/2018,2018-06-01 21:45:00 UTC,843723,https://static.inaturalist.org/photos/19078223/medium.jpg?1528066625,Deschutes Co. Eagle Crest Resort River Trail,44.26675,-121.251676,,,Deschutes,Oregon,Oregon,Deschutes,Rosa woodsii,,Eagle Crest River Trail,3,net,GP,54,,
13094620,6/1/2018,2018-06-01 22:30:00 UTC,843723,https://static.inaturalist.org/photos/19078351/medium.jpg?1528066768,Deschutes Co. Eagle Crest Resort River Trail,44.262823,-121.24799,,,Deschutes,Oregon,Oregon,Deschutes,Thelypodium,,Eagle Crest River Trail,11,net,GP,55,,
13094780,6/2/2018,2018-06-02 17:20:00 UTC,843723,https://static.inaturalist.org/photos/19078554/medium.jpg?1528067000,Crook Co. Ochoco Ranger Station Rd.,44.353285,-120.507862,,,Crook,Oregon,Oregon,Crook,Lithospermum ruderale,,Crook Co. Ochoco Ranger Station Rd.,3,net,GP,56,,
13094807,6/2/2018,2018-06-02 17:30:00 UTC,843723,https://static.inaturalist.org/photos/19078625/medium.jpg?1528067078,Crook Co. Ochoco Ranger Station Rd.,44.353285,-120.507862,,,Crook,Oregon,Oregon,Crook,Penstemon speciosus,,Crook Co. Ochoco Ranger Station Rd.,3,net,GP,57,,
13094868,6/2/2018,2018-06-02 18:18:00 UTC,843723,https://static.inaturalist.org/photos/19078750/medium.jpg?1528067204,Crook Co. USFS Road 42,44.359997,-120.361007,,,Crook,Oregon,Oregon,Crook,Vicia americana,,Crook Co. USFS Road 42,3,net,GP,58,,
13094927,6/2/2018,2018-06-02 18:30:00 UTC,843723,https://static.inaturalist.org/photos/19078851/medium.jpg?1528067351,Crook Co. USFS Road 42,44.359999,-120.361007,26994,,Crook,Oregon,Oregon,Crook,Lupinus,,Crook Co. USFS Road 42,5,net,GP,59,,
13094987,6/2/2018,2018-06-02 19:00:00 UTC,843723,https://static.inaturalist.org/photos/19078974/medium.jpg?1528067506,Crook Co. USFS Road 4210,44.352571,-120.282043,3819,,Crook,Oregon,Oregon,Crook,Trifolium,,Crook Co. USFS Road 4210,4,net,GP,60,,
13095041,6/2/2018,2018-06-02 19:00:00 UTC,843723,https://static.inaturalist.org/photos/19079051/medium.jpg?1528067614,Crook Co. USFS Road 4210,44.352571,-120.282043,3819,,Crook,Oregon,Oregon,Crook,Camassia quamash,,Crook Co. USFS Road 4210,6,net,GP,61,,
13095085,6/2/2018,2018-06-02 19:46:00 UTC,843723,https://static.inaturalist.org/photos/19079124/medium.jpg?1528067710,Crook Co. USFS Road 4210,44.359813,-120.296548,3819,,Crook,Oregon,Oregon,Crook,Lupinus,,Crook Co. USFS Road 4210,5,net,GP,62,,
13095133,6/2/2018,2018-06-02 20:30:00 UTC,843723,https://static.inaturalist.org/photos/19079209/medium.jpg?1528067807,Crook Co. USFS Road 4210,44.364477,-120.289853,3819,,Crook,Oregon,Oregon,Crook,Vicia americana,,Crook Co. USFS Road 4210,8,net,GP,63,,
13095198,6/2/2018,2018-06-02 21:10:00 UTC,843723,https://static.inaturalist.org/photos/19079322/medium.jpg?1528067956,Crook Co. USFS Road 210,44.374171,-120.289166,3819,,Crook,Oregon,Oregon,Crook,Wyethia amplexicaulis,,Crook Co. USFS Road 210,8,net,GP,64,,
13095299,6/2/2018,2018-06-02 22:00:00 UTC,843723,https://static.inaturalist.org/photos/19079420/medium.jpg?1528068076,Crook Co. USFS Road 22,44.402018,-120.192692,3819,,Crook,Oregon,Oregon,Crook,Hackelia micrantha,,Crook Co. USFS Road 22,17,net,GP,65,,
13095411,6/2/2018,2018-06-02 22:20:00 UTC,843723,https://static.inaturalist.org/photos/19079602/medium.jpg?1528068210,Crook Co. USFS Road 22,44.40582,-120.207197,3819,,Crook,Oregon,Oregon,Crook,Penstemon,,Crook Co. USFS Road 22,8,net,GP,66,,
13839711,6/20/2018,2018-06-20 23:30:00 UTC,843723,https://static.inaturalist.org/photos/20424316/medium.jpeg?1530131866,Wallowa Co. Zumwalt-Buckhorn Road #697,45.4881166,-117.0479,,,Wallowa,Oregon,Oregon,Wallowa,Penstemon procerus,,Wallowa Co. Zumwalt-Buckhorn Road #697,2,net,GP,67,,
13839751,6/20/2018,2018-06-20 23:30:00 UTC,843723,https://static.inaturalist.org/photos/20424377/medium.jpeg?1530131977,Wallowa Co. Zumwalt-Buckhorn Road #697,45.4881166,-117.0479,,,Wallowa,Oregon,Oregon,Wallowa,Cynoglossum,,Wallowa Co. Zumwalt-Buckhorn Road #697,2,net,GP,68,,
13839808,6/20/2018,2018-06-21 00:50:00 UTC,843723,https://static.inaturalist.org/photos/20424478/medium.jpeg?1530132118,Wallowa Co. Road #46,45.7424,-116.8444,,,Wallowa,Oregon,Oregon,Wallowa,Hackelia micrantha,,Wallowa Co. Road #46,5,net,GP,69,,
13839891,6/20/2018,2018-06-21 00:50:00 UTC,843723,https://static.inaturalist.org/photos/20424579/medium.jpeg?1530132226,Wallowa Co. Road #46,45.7424,-116.8444,,,Wallowa,Oregon,Oregon,Wallowa,Trifolium,,Wallowa Co. Road #46,1,net,GP,70,,
13839962,6/21/2018,2018-06-21 17:00:00 UTC,843723,https://static.inaturalist.org/photos/20424712/medium.jpeg?1530132364,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,,Wallowa,Oregon,Oregon,Wallowa,Delphinium,,Wallowa Co. Buckhorn Overlook,4,net,GP,71,,
13840069,6/21/2018,2018-06-21 17:30:00 UTC,843723,https://static.inaturalist.org/photos/20424839/medium.jpeg?1530132517,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,,Wallowa,Oregon,Oregon,Wallowa,Wyethia,,Wallowa Co. Buckhorn Overlook,1,net,GP,72,,
13840142,6/21/2018,2018-06-21 17:45:00 UTC,843723,https://static.inaturalist.org/photos/20424973/medium.jpeg?1530132693,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,,Wallowa,Oregon,Oregon,Wallowa,Symphoricarpos,,Wallowa Co. Buckhorn Overlook,1,net,GP,73,,
