id,observed_on,user_id,place_guess,latitude,longitude,place_town_name,place_county_name,place_admin1_name,place_admin2_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
13571065,6/17/2018,818691,"Oakland, OR  97462, Oakland, OR, US",43.47678333,-123.551705,,Douglas,Oregon,Douglas,,Umpqua River,13,net,LD,32,,
13571119,6/17/2018,818691,"Oakland, OR  97462, Oakland, OR, US",43.47675833,-123.5501633,,Douglas,Oregon,Douglas,,Umpqua River,2,net,LD,33,,
13772383,6/24/2018,818691,"Alton Baker Park, Eugene, OR, US",44.047,-123.0531778,,Lane,Oregon,Lane,,Whilamut Natural Area restoration site.,20,net,LD,34,,
14093130,6/30/2018,818691,"Neptune State Park, Yachats, OR, US",44.2699,-124.1084138,,Lane,Oregon,Lane,,Neptune beach meadow by parking area,3,net,LD,35,,
13377387,6/12/2018,823959,"85701 Scharen Rd, Eugene, OR, US",43.98981588,-123.0335822,,Lane,Oregon,Lane,,,3,net,NES,8,,
13377713,6/12/2018,823959,"85701 Scharen Rd, Eugene, OR, US",43.98986475,-123.0320865,,Lane,Oregon,Lane,,,4,net,NES,9,,
13776057,6/25/2018,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.25836617,-123.0745211,,Yamhill,Oregon,Yamhill,,Winters hill,3,net,Pef,14,,
13776315,6/25/2018,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581262,-123.0742369,,Yamhill,Oregon,Yamhill,,Winters hill,1,net,Pef,15,,
13777130,6/25/2018,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581158,-123.0742924,,Yamhill,Oregon,Yamhill,,Winter hill,2,net,Pef,16,,
13777259,6/25/2018,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.25803567,-123.0745504,,Yamhill,Oregon,Yamhill,,Winters hill,1,net,Pef,18,,
13777743,6/25/2018,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.25819472,-123.0744795,,Yamhill,Oregon,Yamhill,,Winters hill,1,net,Pef,19,,
13777866,6/25/2018,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.25823265,-123.0744076,,Yamhill,Oregon,Yamhill,,Winters hill,1,net,Pef,20,,
13386925,6/12/2018,841568,"Lane County, OR, USA",43.9889,-123.0355,,Lane,Oregon,Lane,,"Eugene, 4 miles southeast of.",2,net,LOH,31,,
13386975,6/12/2018,841568,"Lane County, OR, USA",43.9898,-123.0325,,Lane,Oregon,Lane,,"Eugene, 4 miles southeast of.",7,net,LOH,32,,
13387045,6/12/2018,841568,"Lane County, OR, USA",43.9898,-123.0325,,Lane,Oregon,Lane,,"Eugene, 4 miles southeast of.",5,net,LOH,33,,
13633732,6/19/2018,841568,"Lane County, OR, USA",43.9899,-123.0345,,Lane,Oregon,Lane,,"Eugene, 4 miles southeast of.",8,net,LOH,34,,
13633797,6/19/2018,841568,"Lane County, OR, USA",44.0071,-123.0359,,Lane,Oregon,Lane,,"Eugene, Oregon",6,net,LOH,35,,
13633855,6/19/2018,841568,"Lane County, OR, USA",44.0071,-123.0359,,Lane,Oregon,Lane,,"Eugene, Oregon",7,net,LOH,36,,
13633952,6/20/2018,841568,"Lane County, OR, USA",43.9896,-123.0331,,Lane,Oregon,Lane,,"Eugene, 4 miles southeast of.",6,net,LOH,37,,
13839711,6/20/2018,843723,Wallowa Co. Zumwalt-Buckhorn Road #697,45.4881166,-117.0479,,Wallowa,Oregon,Wallowa,,Wallowa Co. Zumwalt-Buckhorn Road #697,2,net,GP,67,,
13839751,6/20/2018,843723,Wallowa Co. Zumwalt-Buckhorn Road #697,45.4881166,-117.0479,,Wallowa,Oregon,Wallowa,,Wallowa Co. Zumwalt-Buckhorn Road #697,2,net,GP,68,,
13839808,6/20/2018,843723,Wallowa Co. Road #46,45.7424,-116.8444,,Wallowa,Oregon,Wallowa,,Wallowa Co. Road #46,5,net,GP,69,,
13788396,6/20/2018,843723,"Oregon, Wallowa Co., Buckhorn Rd. ",44.488116,-117.0479,,Washington,Idaho,Washington,,"Wallowa Co., Buckhorn Rd. Zumwalt Prairie road shoulder",10,net,RLP,70,,
13839891,6/20/2018,843723,Wallowa Co. Road #46,45.7424,-116.8444,,Wallowa,Oregon,Wallowa,,Wallowa Co. Road #46,1,net,GP,70,,
13788822,6/20/2018,843723,"Oregon,Wallowa Co. Buckhorn Summit Rd",45.4881166,-117.0479,,Wallowa,Oregon,Wallowa,,"Oregon, Wallowa County, Buckhorn Summit",4,net,RLP,71,,
13839962,6/21/2018,843723,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,Wallowa,Oregon,Wallowa,,Wallowa Co. Buckhorn Overlook,4,net,GP,71,,
13840069,6/21/2018,843723,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,Wallowa,Oregon,Wallowa,,Wallowa Co. Buckhorn Overlook,1,net,GP,72,,
13788928,6/20/2018,843723,"Oregon,Wallowa Co. Buckhorn Summit Rd",45.4881166,-117.0479,,Wallowa,Oregon,Wallowa,,"Oregon, Wallowa County, Buckhorn Summit",1,net,RLP,73,,
13840142,6/21/2018,843723,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,Wallowa,Oregon,Wallowa,,Wallowa Co. Buckhorn Overlook,1,net,GP,73,,
13789093,6/21/2018,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.75788,-116.8248,,Wallowa,Oregon,Wallowa,,"Oregon, Wallowa County, Buckhorn Summit",1,net,RLP,74,,
13840197,6/21/2018,843723,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",45.75788,-116.8248,,Wallowa,Oregon,Wallowa,,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",2,net,GP,74,,
13801057,6/21/2018,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.754028,-116.82377,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Buckhorn Summit Parking area",3,net,RLP,75,,
13840283,6/21/2018,843723,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",45.72026,-116.8735,,Wallowa,Oregon,Wallowa,,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",1,net,GP,75,,
13801215,6/21/2018,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.753958,-116.82371,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Buckhorn Summit Parking area",2,net,RLP,76,,
13840335,6/21/2018,843723,Wallowa Co. Zumwalt Rd. ,45.5559,-116.9985,,Wallowa,Oregon,Wallowa,,Wallowa Co. Zumwalt Rd.,2,net,GP,76,,
13840374,6/21/2018,843723,Wallowa Co. Lostine Rd. ,45.4123,-117.4248,,Wallowa,Oregon,Wallowa,,Wallowa Co. Lostine Rd.,2,net,GP,77,,
13801278,6/21/2018,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.753958,-116.82371,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Buckhorn Summit Parking area",2,net,RLP,78,,
13840393,6/21/2018,843723,Wallowa Co. Lostine Rd. ,45.4123,-117.4248,,Wallowa,Oregon,Wallowa,,Wallowa Co. Lostine Rd.,2,net,GP,78,,
13801680,6/21/2018,843723,"Oregon,Wallowa Co. Buckhorn Summit Rd., Zumwalt Prairie ",45.5559,-116.9985,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Buckhorn Rd. Zumwalt Prairie road shoulder",1,net,RLP,79,,
13840430,6/21/2018,843723,Wallowa Co. Lostine Rd. ,45.48378,-117.35647,,Wallowa,Oregon,Wallowa,,Wallowa Co. Lostine Rd.,7,net,GP,79,,
13802582,6/21/2018,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",2,net,RLP,80,,
13840461,6/22/2018,843723,"Union Co. Starky near La Grande, Hwy 244",45.4273867,-118.343683,,Union,Oregon,Union,,"Union Co. Starky near La Grande, Hwy 244",18,net,GP,80,,
13802838,6/21/2018,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",2,net,RLP,81,,
13840490,6/22/2018,843723,"Union Co. Starky near La Grande, Hwy 244",45.4273867,-118.343683,,Union,Oregon,Union,,"Union Co. Starky near La Grande, Hwy 244",3,net,GP,81,,
13803591,6/21/2018,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",1,net,RLP,82,,
13840561,6/22/2018,843723,Union Co. Grande Ronde River near Spool Cart CG,45.191067,-118.394083,,Union,Oregon,Union,,Union Co. Grande Ronde River near Spool Cart CG,4,net,GP,82,,
13803961,6/21/2018,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,Wallowa,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",1,net,RLP,83,,
13840618,6/22/2018,843723,Union Co. Grande Ronde River Hwy 51,45.191067,-118.394083,,Union,Oregon,Union,,Union Co. Grande Ronde River Hwy 51,5,net,GP,83,,
13840724,6/22/2018,843723,Union Co. Grande Ronde River Hwy 51,45.18503,-118.38897,,Union,Oregon,Union,,Union Co. Grande Ronde River Hwy 51,4,net,GP,84,,
13804261,6/22/2018,843723,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",45.273867,-118.343683,,Union,Oregon,Union,,"Union Co., south of Starky on Hwy. 244",10,net,RLP,85,,
13809483,6/22/2018,843723,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",45.272867,-118.343683,,Union,Oregon,Union,,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",10,net,RLP,85,,
13840791,6/22/2018,843723,Union Co. Grande Ronde River Hwy 51,45.1679,-118.3848,,Union,Oregon,Union,,Union Co. Grande Ronde River Hwy 51,2,net,GP,85,,
13804845,6/22/2018,843723,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",45.273867,-118.343683,,Union,Oregon,Union,,"Union Co., south of Starky on Hwy. 244",2,net,RLP,86,,
13840838,6/22/2018,843723,Union Co. Grande Ronde River Hwy 51,45.1451,-118.37093,,Union,Oregon,Union,,Union Co. Grande Ronde River Hwy 51,11,net,GP,86,,
13805256,6/22/2018,843723,"Oregon, Union Co., Hwy 5160, 4 mi. south of Starky, Spool Cart Campground",45.191493,-118.393826,,Union,Oregon,Union,,"Union Co., south of Starky on Hwy. 5160",5,net,RLP,87,,
13840876,6/22/2018,843723,"Union Co. Grande Ronde River Hwy 15, 18 mi. N of Granite",45.10275,-118.3872,,Union,Oregon,Union,,"Union Co. Grande Ronde River Hwy 15, 18 mi. N of Granite",3,net,GP,87,,
13805557,6/22/2018,843723,"Oregon, Union Co., Hwy 5160, 5 mi. south of Starky, Spool Cart Campground",45.18503,-118.38897,,Union,Oregon,Union,,"Union Co., south of Starky on Hwy. 5160",3,net,RLP,88,,
13840974,6/22/2018,843723,"Grant Co. Hwy 51, North Fork John Day CG",44.91483,-118.40378,,Grant,Oregon,Grant,,"Grant Co. Hwy 51, North Fork John Day CG",9,net,GP,88,,
13805974,6/22/2018,843723,"Oregon, Union Co., Hwy 5160, 5 mi. south of Starky, Spool Cart Campground",45.18503,-118.38897,,Union,Oregon,Union,,"Union Co., south of Starky on Hwy. 5160",1,net,RLP,89,,
13841036,6/22/2018,843723,"Grant Co. Hwy 51, North Fork John Day CG",44.91483,-118.40378,,Grant,Oregon,Grant,,"Grant Co. Hwy 51, North Fork John Day CG",7,net,GP,89,,
13806617,6/22/2018,843723,"Oregon, Union Co., Hwy 5160, 20 mi. south of Starky, Spool Cart Campground",45.1451,-118.37093,,Union,Oregon,Union,,"Union Co., south of Starky on Hwy. 5160",3,net,RLP,90,,
13889716,6/28/2018,843723,Deschutes Co. Eagle Crest Resort River Trail,44.25875,-121.247323,,Deschutes,Oregon,Deschutes,,Deschutes Co. Eagle Crest Resort River Trail,2,net,GP,90,,
13807019,6/22/2018,843723,"Oregon, Union Co., Hwy 5160, 20 mi. south of Starky, Spool Cart Campground",45.10275,-118.3872,,Union,Oregon,Union,,"Union Co., south of Starky on Hwy. 244",3,net,RLP,91,,
13889799,6/28/2018,843723,Deschutes Co. Eagle Crest Resort River Trail,44.25953,-121.247817,,Deschutes,Oregon,Deschutes,,Deschutes Co. Eagle Crest Resort River Trail,17,net,GP,91,,
13807543,6/22/2018,843723,"Oregon, Grant Co., North Fork of John Day River campground",44.91483,-118.403783,,Grant,Oregon,Grant,,"Grant Co.,North Fork of John Day Campground",11,net,RLP,92,,
13889860,6/28/2018,843723,Deschutes Co. Eagle Crest Resort River Trail,44.25873,-121.247166,,Deschutes,Oregon,Deschutes,,Deschutes Co. Eagle Crest Resort River Trail,2,net,GP,92,,
13808272,6/22/2018,843723,"Oregon, Baker Co., Hwy 7, West of Sumpter Junction",44.67555,-118.23873,,Baker,Oregon,Baker,,"OR, Baker Co., Hwy 7 west of Sumpter Junction",5,net,RLP,93,,
13889968,6/28/2018,843723,Deschutes Co. Eagle Crest Resort River Trail,44.266816,-121.25135,,Deschutes,Oregon,Deschutes,,Deschutes Co. Eagle Crest Resort River Trail,8,net,GP,93,,
13808456,6/22/2018,843723,"Oregon, Baker Co., Hwy 7, East of Austin",44.67555,-118.23873,,Baker,Oregon,Baker,,"Baker Co., Hwy 7 East of Austin",1,net,RLP,94,,
13889647,6/28/2018,843723,Deschutes Co. Eagle Crest Resort Sports Center,44.259779,-121.249372,,Deschutes,Oregon,Deschutes,,Deschutes Co. Eagle Crest Resort Sports Center,10,net,GP,94,,
13893070,6/28/2018,843723,Deschutes Co. Eagle Crest Resort River Trail,44.2595,-121.2478,,Deschutes,Oregon,Deschutes,,"Deschutes Co., Eagle Crest Resort River Trail",2,net,RLP,95,,
13893161,6/28/2018,843723,Deschutes Co. Eagle Crest Resort River Trail,44.2595,-121.2478,,Deschutes,Oregon,Deschutes,,"Deschutes Co., Eagle Crest Resort River Trail",4,net,RLP,96,,
13893264,6/28/2018,843723,"Oregon, Deschutes Co., Eagle Crest Resort, River Trail",44.26816,-121.25135,,Deschutes,Oregon,Deschutes,,"Deschutes Co., Eagle Crest Resort River Trail",3,net,RLP,97,,
13893366,6/28/2018,843723,"Oregon, Deschutes Co., Eagle Crest Resort, River Trail",44.1604,-121.15157,,Deschutes,Oregon,Deschutes,,"Deschutes Co., Eagle Crest Resort River Trail",7,net,RLP,98,,
13893499,6/28/2018,843723,"Oregon, Deschutes Co., Eagle Crest Resort, Sports CenterRiver Trail",44.259951,-121.249434,,Deschutes,Oregon,Deschutes,,"Deschutes Co., Eagle Crest Resort River Trail",4,net,RLP,99,,
14167461,7/3/2018,843723,"Crook Co. Hwy. 380, Paulina Hwy'",44.261872,-120.704507,,Crook,Oregon,Crook,,"Hwy. 380, Paulina Hwy",2,net,RLP,100,,
14167686,7/3/2018,843723,"Crook Co. Hwy. 380, Paulina Hwy'",44.173043,-120.557221,,Crook,Oregon,Crook,,"Crook Co.,Hwy.380, 5 mi. SE ofPrineville, %mi SE",3,net,RLP,101,,
14168199,7/3/2018,843723,"Crook Co. Hwy. 380, Paulina Hwy, 5 mi SE of Prineville",44.173043,-120.557221,,Crook,Oregon,Crook,,"Crook Co, Hwy.380, 5 mi. SE of Prineville",4,net,RLP,102,,
14168953,7/3/2018,843723,"Crook Co. Hwy. 380, Paulina Hwy, 5 mi SE of Prineville",44.172704,-120.556964,,Crook,Oregon,Crook,,"Crook Co.,Hwy.380, 5 mi. SE ofPrineville, %mi SE",3,net,RLP,103,,
14169295,7/3/2018,843723,"Crook Co. Dutch man Flat, Sugar Crk. Campground",44.235181,-119.804057,,Crook,Oregon,Crook,,"Crook Co.,Dutchman Flat,Sugar Crk. Campground",2,net,RLP,104,,
14169717,7/3/2018,843723,"Crook Co. Rd. 58, near Ranger District Office",44.2305,-119.7333,,Crook,Oregon,Crook,,Crook Co. Rd. 58 near ranger District Office,5,net,RLP,105,,
14170149,7/3/2018,843723,"Crook Co. Dutchman Flat, 1 mile South of Ranger Sta.",44.217083,-119.7311,,Crook,Oregon,Crook,,"Crook Co. Dutchman Flat, 1 mile South of Ranger Sta.",4,net,RLP,106,,
14170989,7/3/2018,843723,"Grant Co., Hwy 380 near Izee",44.0961,-119.28985,,Grant,Oregon,Grant,,"Grant Co., Hwy 380 near Izee",2,net,RLP,108,,
14171253,7/3/2018,843723,"Grant Co., Hwy 380 near Izee",44.0961,-119.28985,,Grant,Oregon,Grant,,"Grant Co., Hwy 380 near Izee",1,net,RLP,109,,
14171579,7/4/2018,843723,"Grant Co., near Frasier Campground",44.2034,-119.593083,,Grant,Oregon,Grant,,"Grant Co., near Frasier Campground",1,net,RLP,110,,
14172226,7/4/2018,843723,"Grant Co., Rd. 58 near Frasier Campground",44.18085,-119.5738,,Grant,Oregon,Grant,,"Grant Co., Rd. 58 near Frasier Campground",1,net,RLP,111,,
14172290,7/4/2018,843723,"Grant Co., Rd. 58 near Frasier Campground",44.18067,-119.5642,,Grant,Oregon,Grant,,"Grant Co., Rd. 58 near Frasier Campground",1,net,RLP,112,,
14172403,7/4/2018,843723,"Grant Co., Rd. 58 near Frasier Campground",44.18067,-119.5642,,Grant,Oregon,Grant,,"Grant Co., Rd. 58 near Frasier Campground",3,net,RLP,113,,
13864303,6/28/2018,858490,"1570 Blue Heron, Redmond, OR 97756, USA",44.26067227,-121.2473798,,Deschutes,Oregon,Deschutes,,Eagle Crest River path Redmond,1,net,HW,15,,
13865342,6/28/2018,858490,"1138 Swallow Ln, Redmond, OR 97756, USA",44.2638786,-121.2491867,,Deschutes,Oregon,Deschutes,,,1,net,HW,16,,
13963408,7/1/2018,975165,"37820–37914 Highway 58, Dexter, OR, US",43.94251223,-122.8449637,,Lane,Oregon,Lane,,Elijah Bristol,1,net,Jaa,5,,
13963870,7/1/2018,975165,"38263 Wheeler Rd, Pleasant Hill, OR, US",43.94361278,-122.8460502,,Lane,Oregon,Lane,,Elijah Bristow,2,net,Jaa,6,,
